coreid,cae,const,age,pg_age,degree_count,gift_count,fys_giving,act_consistency,crn_consistency,child_count,event_count,married,gillett
642162,A     ,I     ,29,0,1,2,2,1,0.4,0,3.33220451,0,0
642223,A     ,I     ,30,0,1,1,1,1,0.5,0,0,0,0
642245,A     ,I     ,51,0,1,1,1,1,0.5,0,0,1,0
642317,A     ,I     ,28,0,2,1,1,1,0.25,0,0,1,0
642495,A     ,I     ,27,0,1,1,1,1,0.5,0,0,0,0
642558,A     ,I     ,34,0,1,2,1,1,0.5,0,0.693147181,0,0
642603,A     ,I     ,26,0,1,1,1,1,0.333333333,0,0,0,0
642761,A     ,I     ,28,0,1,1,1,1,1,0,0,0,0
642852,A     ,I     ,28,0,1,1,1,1,0.25,0,0,0,0
643022,A     ,I     ,29,0,1,1,1,1,0.5,0,0,1,0
643270,A     ,I     ,28,0,1,1,1,1,0.25,0,0,0,0
643354,A     ,I     ,27,0,1,2,2,0.5,0.4,0,0.693147181,0,0
643443,A     ,I     ,27,0,1,1,1,1,0.333333333,0,0,0,0
643535,A     ,I     ,27,0,1,2,2,0.4,0.333333333,0,0,0,0
643554,A     ,I     ,26,0,2,1,1,1,0.5,0,0,1,0
643705,A     ,I     ,27,0,2,4,2,0.666666667,0.666666667,0,1.098612289,0,0
643838,A     ,I     ,28,0,2,1,1,1,0.333333333,0,0,1,0
643983,A     ,I     ,28,0,2,1,1,1,0.333333333,0,0,0,0
644039,A     ,I     ,27,0,1,1,1,1,0.333333333,0,0,0,0
644209,A     ,I     ,29,0,2,1,1,1,0.25,0,0,0,0
644242,A     ,I     ,26,0,1,5,3,0.5,0.5,0,0,0,0
644258,A     ,I     ,26,0,2,2,2,1,1,0,0,1,0
644372,A     ,I     ,26,0,1,1,1,1,1,0,0,1,0
644420,A     ,I     ,28,0,1,1,1,1,0.5,0,0,0,0
644452,A     ,I     ,27,0,1,1,1,1,0.333333333,0,0,0,0
644947,A     ,I     ,29,0,1,4,4,0.666666667,0.666666667,0,0,0,0
644987,A     ,I     ,27,0,1,2,2,1,0.666666667,0,0,0,0
645190,A     ,I     ,29,0,1,1,1,1,0.333333333,1,0,0,0
645219,A     ,I     ,28,0,1,1,1,1,0.5,0,0,0,0
645410,A     ,I     ,28,0,1,3,2,0.5,0.4,0,0,0,0
645721,I     ,I     ,0,0,0,4,4,1,1,0,1.386294361,1,0
646094,P     ,I     ,0,0,0,3,3,0.6,0.5,1,0,1,0
646255,I     ,I     ,0,0,0,2,2,0.666666667,0.333333333,0,1.386294361,0,0
646443,I     ,I     ,0,0,0,3,3,1,0.5,0,0,1,0
646470,I     ,I     ,0,0,0,3,3,0.75,0.5,0,0,1,0
646657,A     ,I     ,25,0,1,3,3,1,0.5,0,0,0,0
646835,I     ,I     ,0,0,0,7,4,1,0.8,0,1.609437912,1,0
646849,A     ,I     ,26,0,1,2,2,0.5,0.333333333,0,0,0,0
646981,A     ,I     ,23,0,1,7,5,1,0.833333333,0,0.693147181,0,0
646995,A     ,I     ,23,0,1,2,2,1,1,0,0,0,0
647003,A     ,I     ,23,0,1,1,1,1,0.5,0,0,0,0
647040,A     ,I     ,24,0,1,1,1,1,0.333333333,0,0,0,0
647044,A     ,I     ,23,0,1,1,1,1,0.333333333,0,0,0,0
647059,A     ,I     ,24,0,1,1,1,1,0.25,0,0,0,0
647068,A     ,I     ,23,0,1,1,1,1,0.5,0,0,0,0
647122,A     ,I     ,25,0,1,1,1,1,1,0,0,0,0
647229,A     ,I     ,25,0,1,1,1,1,0.25,0,0.693147181,0,0
647252,A     ,I     ,24,0,1,1,1,1,0.5,0,0,0,0
647268,A     ,I     ,26,0,2,2,2,0.4,0.4,0,0,0,0
647356,A     ,I     ,26,0,1,1,1,1,0.25,0,0,0,0
647416,A     ,I     ,25,0,1,1,1,1,1,0,0,0,0
647459,A     ,I     ,23,0,1,4,2,1,1,0,1.098612289,0,0
647476,A     ,I     ,24,0,1,1,1,1,0.25,0,0,0,0
647518,A     ,I     ,24,0,1,1,1,1,0.333333333,0,0,0,0
647648,A     ,I     ,24,0,1,1,1,1,0.25,0,0,0,0
649040,A     ,I     ,31,0,1,5,4,1,0.666666667,0,0,0,0
649050,P     ,I     ,0,0,0,4,4,0.8,0.666666667,1,0,1,0
649196,I     ,I     ,62,0,0,2,2,0.666666667,0.4,0,0,0,0
649262,I     ,I     ,0,0,0,6,3,0.75,0.75,0,1.098612289,1,0
649266,A     ,I     ,30,0,1,7,5,1,1,0,2.63905733,0,0
649267,I     ,I     ,0,0,0,2,2,0.333333333,0.333333333,0,0,1,0
649340,P     ,I     ,0,0,0,1,1,1,0.25,1,0,0,0
649360,I     ,I     ,0,0,0,2,2,1,0.5,0,0,1,0
649439,I     ,I     ,0,0,0,4,4,1,0.8,0,1.945910149,1,0
649588,A     ,S     ,47,0,1,3,3,0.6,0.6,0,0,0,0
649752,P     ,I     ,0,0,0,9,5,1,1,1,0,1,0
650012,A     ,I     ,22,0,1,9,5,0.833333333,0.833333333,0,1.098612289,0,0
650133,A     ,I     ,35,0,1,1,1,1,0.25,0,0,1,0
650675,A     ,I     ,26,0,2,1,1,1,0.5,0,0,0,0
650886,A     ,I     ,25,0,1,3,3,0.5,0.5,0,0,0,0
651057,P     ,I     ,0,0,0,1,1,1,0.333333333,1,0,1,0
651280,P     ,I     ,0,0,0,2,2,1,0.4,1,0,1,0
651302,P     ,I     ,0,0,0,1,1,1,0.25,1,0,1,0
651330,P     ,I     ,0,0,0,2,2,0.666666667,0.5,1,0,1,0
651366,P     ,I     ,0,0,0,2,2,1,0.4,1,0,1,0
651658,P     ,I     ,0,0,0,3,3,1,0.6,1,0,1,0
651752,P     ,I     ,0,0,0,1,1,1,0.25,1,0,1,0
651836,P     ,I     ,0,0,0,4,2,1,0.4,1,0,1,0
651957,P     ,I     ,0,0,0,3,3,0.75,0.6,2,0,1,0
652033,P     ,I     ,0,0,0,1,1,1,1,2,0,1,0
655190,P     ,I     ,0,0,0,1,1,1,0.25,1,0,1,0
655280,P     ,I     ,0,0,0,2,2,0.5,0.4,1,0,1,0
655364,P     ,I     ,0,0,0,1,1,1,0.25,1,0,0,0
655381,P     ,I     ,0,0,0,2,2,1,0.4,2,0,1,0
655587,P     ,I     ,0,0,0,1,1,1,0.25,1,0,1,0
655662,P     ,I     ,0,0,0,2,2,1,0.5,1,0,1,0
655676,P     ,I     ,0,0,0,1,1,1,0.333333333,1,0,1,0
655683,P     ,I     ,0,0,0,2,2,1,0.5,2,0,1,0
655932,P     ,I     ,0,0,0,5,4,1,0.8,1,0,1,0
655957,P     ,I     ,0,0,0,2,2,0.5,0.5,1,0,0,0
656234,P     ,I     ,0,0,0,1,1,1,1,2,0,1,0
656344,P     ,I     ,0,0,0,2,2,0.4,0.4,1,0,1,0
656401,P     ,I     ,0,0,0,3,2,1,0.5,2,0,1,0
656407,P     ,I     ,0,0,0,4,4,1,0.8,1,0,0,0
656437,P     ,I     ,0,0,0,1,1,1,0.25,1,0,0,0
656499,P     ,I     ,0,0,0,1,1,1,0.5,2,0,1,0
656516,P     ,I     ,0,0,0,3,3,1,0.6,1,0,1,0
656526,P     ,I     ,0,0,0,2,2,1,0.666666667,2,0,1,0
656675,P     ,I     ,0,0,0,1,1,1,0.25,2,0,1,0
656699,P     ,I     ,0,0,0,2,2,1,0.4,1,0,1,0
656772,P     ,I     ,0,0,0,1,1,1,0.25,1,0,1,0
656963,P     ,I     ,0,0,0,6,3,1,0.75,1,0,1,0
657100,P     ,I     ,0,0,0,1,1,1,0.333333333,1,0,1,0
657372,P     ,I     ,0,0,0,2,2,1,0.4,1,0,1,0
657451,P     ,I     ,0,0,0,2,2,0.666666667,0.4,2,0,1,0
657590,P     ,I     ,0,0,0,4,3,0.6,0.6,1,0,1,0
659346,A     ,I     ,26,0,1,2,2,0.4,0.4,0,0,0,0
659399,A     ,I     ,22,0,1,1,1,1,0.5,0,0,0,0
663868,P     ,I     ,0,0,0,2,2,1,0.4,1,0,1,0
663949,P     ,I     ,0,0,0,1,1,1,0.5,1,0,1,0
664900,I     ,S     ,38,0,0,1,1,1,0.25,0,0,0,0
665056,P     ,I     ,0,0,0,1,1,1,0.333333333,2,0,0,0
665087,P     ,I     ,0,0,0,2,2,1,0.4,1,0,1,0
665117,P     ,I     ,0,0,0,2,2,1,0.666666667,1,0,1,0
667184,A     ,I     ,22,0,1,2,2,1,0.666666667,0,0,0,0
667281,I     ,I     ,0,0,0,2,2,1,0.4,0,0,0,0
667903,A     ,I     ,27,0,1,2,2,0.666666667,0.5,0,0,1,0
668122,A     ,I     ,64,0,1,1,1,1,1,0,0,0,0
668749,P     ,I     ,0,0,0,2,2,1,0.4,1,0,1,0
668765,P     ,I     ,0,0,0,2,2,1,0.4,1,0,1,0
669095,I     ,S     ,29,0,0,8,5,1,1,0,0,0,0
669187,I     ,I     ,0,0,0,3,3,0.75,0.6,0,0,0,0
669284,A     ,I     ,27,0,1,2,1,1,0.333333333,0,0,0,0
669568,A     ,I     ,26,0,1,1,1,1,1,0,0,0,0
669718,A     ,I     ,27,0,1,1,1,1,0.25,0,0,0,0
669741,A     ,I     ,26,0,1,1,1,1,0.166666667,0,0,0,0
670006,A     ,I     ,27,0,1,1,1,1,1,0,0,1,0
670047,A     ,I     ,30,0,1,4,3,0.6,0.6,0,0,1,0
670082,A     ,I     ,26,0,1,2,2,0.5,0.4,0,0,0,0
670256,A     ,I     ,28,0,1,2,2,0.5,0.4,0,0,0,0
670464,I     ,I     ,0,0,0,2,2,0.5,0.5,0,0,1,0
670659,A     ,I     ,26,0,1,2,2,0.666666667,0.5,0,0,0,0
670668,A     ,I     ,25,0,1,9,4,1,0.8,0,0,1,0
670957,I     ,I     ,0,0,0,2,2,1,0.4,0,0,0,0
671014,I     ,I     ,0,0,0,2,2,1,0.4,0,0,0,0
671082,I     ,I     ,0,0,0,5,5,1,1,0,0,0,0
671100,I     ,I     ,0,0,0,1,1,1,0.25,0,0,0,0
671137,I     ,I     ,0,0,0,2,2,1,0.4,0,0,1,0
671182,A     ,I     ,25,0,1,2,2,1,0.4,0,0,0,0
671733,I     ,I     ,70,0,0,2,1,1,0.25,0,0,1,0
671736,P     ,I     ,0,0,0,4,4,0.8,0.8,1,0,1,0
671748,I     ,I     ,0,0,0,4,4,1,1,0,0,1,0
671764,I     ,S     ,37,0,0,2,2,0.666666667,0.4,0,0,1,0
671768,I     ,S     ,62,0,0,2,2,1,0.4,0,1.098612289,1,0
672352,I     ,S     ,0,0,0,1,1,1,0.5,0,0,0,0
672788,A     ,I     ,26,0,1,2,2,0.5,0.4,0,0,0,0
672854,A     ,I     ,27,0,1,1,1,1,0.25,0,0,0,0
673111,A     ,I     ,26,0,1,1,1,1,0.25,0,0,0,0
673201,A     ,I     ,26,0,1,2,2,1,0.4,0,0,0,0
673228,A     ,I     ,26,0,2,2,2,0.666666667,0.5,0,0,0,0
673355,A     ,I     ,25,0,1,3,3,1,0.6,0,0,0,0
673572,I     ,I     ,34,0,0,14,7,0.636363636,0.636363636,0,0,1,0
673592,I     ,I     ,0,0,0,3,2,1,0.4,0,0,0,0
674366,ST    ,I     ,0,0,0,1,1,1,0.333333333,0,0,0,0
674844,I     ,I     ,0,0,0,2,2,1,0.4,0,0,0,0
675116,I     ,I     ,0,0,0,4,3,0.75,0.6,0,0,0,0
675165,A     ,I     ,25,0,1,2,2,0.5,0.4,0,0,0,0
675203,A     ,I     ,24,0,1,2,2,0.5,0.5,0,0,0,0
675213,A     ,I     ,23,0,1,1,1,1,1,0,0,0,0
675216,ST    ,I     ,0,0,0,1,1,1,0.5,0,0,0,0
675327,P     ,I     ,0,0,0,3,2,1,0.4,1,0,1,0
675348,A     ,S     ,24,0,1,2,2,1,1,0,2.397895273,0,0
675406,I     ,I     ,0,0,0,2,2,1,0.5,0,0.693147181,1,0
675476,P     ,I     ,0,0,0,1,1,1,0.25,1,0,0,0
675504,A     ,I     ,24,0,1,1,1,1,0.333333333,0,0,0,0
675992,A     ,I     ,24,0,1,3,3,0.75,0.75,0,0.693147181,0,0
675996,A     ,I     ,26,0,1,1,1,1,0.5,0,0,0,0
676895,A     ,I     ,27,0,2,1,1,1,0.5,0,0,0,0
677102,A     ,I     ,25,0,2,1,1,1,0.333333333,0,0,0,0
677480,A     ,I     ,24,0,1,1,1,1,0.25,0,0,1,0
677932,I     ,I     ,0,0,0,3,3,0.75,0.75,1,0,1,0
677949,P     ,I     ,0,0,0,2,2,1,0.5,1,0,1,0
677962,P     ,I     ,0,0,0,1,1,1,1,1,0,0,0
678042,P     ,I     ,0,0,0,1,1,1,0.5,1,0,0,0
678138,P     ,I     ,0,0,0,1,1,1,0.333333333,1,0,1,0
678195,P     ,I     ,0,0,0,1,1,1,0.25,1,0,1,0
678260,P     ,I     ,0,0,0,1,1,1,1,1,0,1,0
678317,P     ,I     ,0,0,0,1,1,1,0.333333333,1,0,1,0
678378,P     ,I     ,0,0,0,4,3,1,0.75,1,0,1,0
678411,P     ,I     ,0,0,0,1,1,1,0.25,1,0,1,0
678958,P     ,I     ,0,0,0,7,4,1,1,1,0,1,0
678973,P     ,I     ,0,0,0,1,1,1,1,1,0,0,0
678994,P     ,I     ,0,0,0,1,1,1,0.333333333,1,0,1,0
679051,P     ,I     ,0,0,0,2,2,1,0.5,1,0,0,0
679076,P     ,I     ,0,0,0,2,2,1,0.5,1,0,1,0
679241,P     ,I     ,0,0,0,5,3,1,0.75,1,0,1,0
679327,P     ,I     ,0,0,0,1,1,1,0.25,1,0,0,0
680001,P     ,I     ,0,0,0,1,1,1,0.25,1,0,0,0
680039,P     ,I     ,0,0,0,1,1,1,0.25,1,0,1,0
680100,P     ,I     ,0,0,0,2,2,1,0.5,1,0,1,0
680187,P     ,I     ,0,0,0,1,1,1,0.25,1,0,1,0
680209,P     ,I     ,0,0,0,1,1,1,0.25,1,0,1,0
680683,P     ,I     ,0,0,0,1,1,1,1,1,0,1,0
680705,P     ,I     ,0,0,0,1,1,1,0.25,1,0,1,0
680901,P     ,I     ,0,0,0,2,1,1,0.25,1,0,1,0
680964,P     ,I     ,0,0,0,3,3,1,0.75,1,0,1,0
680992,P     ,I     ,0,0,0,1,1,1,1,1,0,1,0
681200,P     ,I     ,0,0,0,1,1,1,0.25,1,0,1,0
681516,P     ,I     ,0,0,0,1,1,1,0.25,1,0,1,0
681628,P     ,I     ,0,0,0,2,1,1,0.25,1,0,1,0
681672,P     ,I     ,0,0,0,1,1,1,0.25,1,0,1,0
681675,P     ,I     ,0,0,0,1,1,1,0.5,1,0,1,0
681689,P     ,I     ,0,0,0,1,1,1,0.25,1,0,1,0
684888,P     ,I     ,0,0,0,1,1,1,0.5,1,0,1,0
684952,P     ,S     ,0,0,0,3,3,0.75,0.75,2,0.693147181,0,0
684955,P     ,I     ,0,0,0,2,2,1,1,1,0,1,0
684973,P     ,I     ,0,0,0,1,1,1,0.25,1,0,1,0
685225,I     ,S     ,0,0,0,1,1,1,0.5,0,0.693147181,0,0
685585,P     ,I     ,0,0,0,1,1,1,0.333333333,1,0,1,0
685755,P     ,I     ,0,0,0,1,1,1,0.333333333,1,0,1,0
687459,ST    ,I     ,0,0,0,1,1,1,0.5,0,0.693147181,0,0
687603,A     ,I     ,23,0,1,1,1,1,0.333333333,0,0,0,0
687650,I     ,S     ,0,0,0,1,1,1,0.333333333,0,0,0,0
687675,I     ,S     ,0,0,0,1,1,1,0.25,0,0,0,0
687698,I     ,I     ,0,0,0,1,1,1,0.25,0,0,1,0
687738,P     ,I     ,0,0,0,1,1,1,0.333333333,1,0,1,0
687804,P     ,I     ,0,0,0,1,1,1,0.333333333,1,0,0,0
688042,P     ,I     ,0,0,0,2,1,1,0.5,1,0,1,0
688313,P     ,I     ,0,0,0,1,1,1,0.333333333,1,0,1,0
688359,P     ,I     ,0,0,0,1,1,1,0.333333333,1,0,1,0
688534,P     ,I     ,0,0,0,1,1,1,0.333333333,1,0,1,0
690187,I     ,I     ,0,0,0,1,1,1,0.25,0,0,1,0
690291,I     ,I     ,0,0,0,3,3,1,0.75,0,0,1,0
690351,P     ,I     ,0,0,0,1,1,1,0.333333333,1,0,1,0
690420,I     ,I     ,0,0,0,1,1,1,0.25,0,0,0,0
690428,I     ,I     ,0,0,0,1,1,1,0.25,0,0,1,0
690457,A     ,I     ,39,0,1,2,2,0.666666667,0.666666667,0,0,1,0
690526,I     ,I     ,0,0,0,1,1,1,0.5,0,0,1,0
691199,P     ,I     ,0,0,0,1,1,1,0.25,1,0,1,0
691692,A     ,I     ,54,0,1,2,2,1,0.666666667,0,0,1,0
691719,A     ,I     ,25,0,1,1,1,1,0.333333333,0,0.693147181,0,0
691733,A     ,I     ,29,0,1,1,1,1,0.5,0,0,1,0
691737,A     ,I     ,34,0,1,2,1,1,0.5,0,0,1,0
691820,P     ,I     ,0,0,0,1,1,1,0.25,0,0,1,0
692133,P     ,I     ,0,0,0,1,1,1,0.333333333,1,0,0,0
692389,I     ,I     ,0,0,0,1,1,1,0.25,0,0,1,0
693022,P     ,I     ,0,0,0,1,1,1,0.5,1,0,0,0
693079,I     ,I     ,0,0,0,1,1,1,0.25,0,0,1,0
693104,I     ,I     ,0,0,0,1,1,1,0.2,0,0,1,0
693257,A     ,I     ,26,0,1,1,1,1,0.25,0,0,0,0
693276,A     ,I     ,26,0,1,1,1,1,0.25,0,0,0,0
693372,A     ,I     ,27,0,1,1,1,1,0.25,0,0,0,0
693389,A     ,I     ,25,0,1,1,1,1,1,0,0,0,0
693468,A     ,I     ,27,0,1,2,2,1,0.5,0,0,0,0
693616,A     ,I     ,26,0,1,1,1,1,0.5,0,0,0,0
693656,A     ,I     ,25,0,1,1,1,1,0.25,0,0,0,0
693682,A     ,I     ,26,0,1,1,1,1,0.25,0,0,0,0
693704,A     ,I     ,26,0,1,1,1,1,0.25,0,0,0,0
693745,A     ,I     ,26,0,1,1,1,1,0.25,0,0,0,0
693748,A     ,I     ,26,0,1,1,1,1,0.25,0,0,0,0
693942,A     ,I     ,26,0,1,1,1,1,1,0,0,0,0
694018,A     ,I     ,25,0,1,1,1,1,0.5,0,0,1,0
694020,A     ,I     ,25,0,1,1,1,1,1,0,0,0,0
694061,A     ,I     ,26,0,1,1,1,1,0.25,0,0,1,0
694111,A     ,I     ,25,0,1,1,1,1,0.25,0,0,0,0
694117,A     ,I     ,25,0,1,1,1,1,0.25,1,0,0,0
694153,A     ,I     ,25,0,1,2,2,0.5,0.5,0,0,0,0
694287,I     ,I     ,0,0,0,1,1,1,0.25,0,0,1,0
694379,I     ,I     ,0,0,0,1,1,1,0.2,0,0,0,0
694406,I     ,I     ,0,0,0,1,1,1,0.2,0,0,0,0
694412,I     ,I     ,0,0,0,1,1,1,0.25,0,0,0,0
694591,A     ,I     ,24,0,2,1,1,1,0.25,0,0,0,0
694594,A     ,I     ,25,0,1,1,1,1,0.25,0,0,0,0
694596,A     ,I     ,25,0,1,1,1,1,0.25,0,0,0,0
694608,A     ,I     ,24,0,1,2,2,1,0.5,0,0,0,0
694612,A     ,I     ,30,0,1,3,2,0.666666667,0.5,0,0,0,0
694617,A     ,I     ,23,0,1,2,1,1,0.25,0,0,0,0
694828,I     ,I     ,0,0,0,1,1,1,0.25,0,0,0,0
694831,I     ,I     ,0,0,0,1,1,1,0.25,0,0,1,0
694841,I     ,I     ,0,0,0,1,1,1,0.25,0,0,0,0
694852,I     ,I     ,0,0,0,2,2,1,0.5,0,0,1,0
694853,I     ,I     ,0,0,0,1,1,1,0.25,0,0,0,0
694863,A     ,I     ,25,0,1,1,1,1,0.25,0,0,0,0
694864,A     ,I     ,24,0,1,1,1,1,0.25,0,0,0,0
694953,I     ,I     ,0,0,0,3,3,1,0.75,0,0,1,0
695015,P     ,I     ,0,0,0,1,1,1,0.25,1,0,1,0
695020,I     ,I     ,0,0,0,1,1,1,0.25,0,0,1,0
695195,I     ,I     ,0,0,0,2,1,1,0.25,0,0,0,0
695196,I     ,S     ,0,0,0,1,1,1,0.25,0,0,1,0
695197,I     ,I     ,0,0,0,1,1,1,0.25,0,0,0,0
695199,A     ,I     ,32,0,1,1,1,1,0.000495786,0,0,1,0
695415,I     ,I     ,0,0,0,1,1,1,0.25,0,0,0,0
695431,I     ,I     ,0,0,0,1,1,1,0.25,0,0,1,0
695444,I     ,I     ,0,0,0,1,1,1,0.333333333,0,0,1,0
695505,I     ,I     ,0,0,0,1,1,1,0.25,0,0,0,0
695525,P     ,I     ,0,0,0,3,3,1,0.75,1,0,1,0
695556,I     ,I     ,0,0,0,1,1,1,0.25,0,0,0,0
695797,A     ,I     ,24,0,1,1,1,1,0.5,0,0.693147181,0,0
695873,A     ,I     ,26,0,1,1,1,1,0.5,0,0,0,0
695880,A     ,I     ,29,0,1,1,1,1,0.333333333,0,0,1,0
695961,I     ,I     ,0,0,0,1,1,1,0.25,0,0,1,0
695979,I     ,I     ,0,0,0,1,1,1,0.25,0,0,1,0
695998,I     ,I     ,0,0,0,3,3,1,1,0,0,0,0
696032,ST    ,I     ,55,0,0,1,1,1,0.25,0,0,0,0
696192,I     ,I     ,0,0,0,1,1,1,0.25,0,0,0,0
696193,I     ,I     ,0,0,0,4,3,1,0.75,0,0,1,0
696251,I     ,I     ,0,0,0,1,1,1,0.25,0,0,1,0
696276,I     ,I     ,0,0,0,1,1,1,0.25,0,0,0,0
696301,P     ,I     ,0,0,0,1,1,1,0.25,1,0,0,0
696303,P     ,I     ,0,0,0,2,1,1,0.25,1,0,1,0
696460,I     ,I     ,0,0,0,1,1,1,0.5,0,0,1,0
696520,P     ,I     ,0,0,0,1,1,1,0.25,1,0,0,0
696547,I     ,I     ,0,0,0,1,1,1,0.25,0,0,0,0
696548,I     ,I     ,0,0,0,1,1,1,0.25,0,0,0,0
696766,I     ,I     ,0,0,0,3,3,1,0.75,0,0,1,0
697130,I     ,I     ,0,0,0,1,1,1,1,0,0,1,0
697288,P     ,I     ,0,0,0,1,1,1,0.25,1,0,1,0
697306,A     ,I     ,23,0,1,1,1,1,0.25,0,0,0,0
697309,I     ,I     ,0,0,0,1,1,1,0.25,0,0,0,0
697532,A     ,I     ,26,0,1,1,1,1,0.5,0,0,0,0
697589,A     ,I     ,24,0,1,1,1,1,0.25,0,0,0,0
697828,A     ,I     ,25,0,1,1,1,1,0.25,0,0,0,0
697934,A     ,I     ,25,0,1,1,1,1,0.25,0,0,0,0
698012,A     ,I     ,24,0,1,2,2,1,1,0,0,0,0
698211,A     ,I     ,25,0,1,1,1,1,1,0,0,0,0
698276,A     ,I     ,25,0,2,3,3,0.75,0.75,0,0,0,0
698432,I     ,I     ,0,0,0,1,1,1,0.25,0,0,1,0
698455,I     ,I     ,38,0,0,1,1,1,0.25,0,0,0,0
698497,I     ,I     ,0,0,0,1,1,1,0.333333333,0,0,1,0
698500,I     ,I     ,0,0,0,1,1,1,0.25,0,0,0,0
698612,I     ,I     ,0,0,0,2,2,0.666666667,0.666666667,0,0,1,0
698626,A     ,I     ,29,0,2,2,2,0.666666667,0.5,0,0,0,0
698633,A     ,I     ,24,0,1,1,1,1,0.25,0,0,0,0
698645,I     ,I     ,0,0,0,3,2,1,0.666666667,0,0,1,0
698646,I     ,I     ,53,0,0,1,1,1,1,0,0,1,0
698706,A     ,I     ,24,0,1,1,1,1,0.25,0,0,0,0
698710,I     ,I     ,0,0,0,1,1,1,0.25,0,0,1,0
698720,A     ,I     ,51,0,1,1,1,1,0.25,0,0,0,0
698722,A     ,I     ,24,0,1,1,1,1,0.25,0,0,0,0
699760,ST    ,I     ,0,0,0,1,1,1,0.25,0,0,0,0
699794,A     ,I     ,25,0,1,1,1,1,0.25,0,0,0,0
699799,A     ,I     ,25,0,1,1,1,1,0.25,0,0,0,0
699802,A     ,I     ,31,0,1,1,1,1,0.25,0,0,0,0
699803,A     ,I     ,25,0,1,2,2,1,0.5,0,0,0,0
699804,A     ,I     ,24,0,1,1,1,1,0.25,0,0,0,0
699807,A     ,I     ,25,0,1,1,1,1,0.25,0,0,0,0
699809,A     ,I     ,24,0,1,1,1,1,0.25,0,0,0,0
699815,I     ,I     ,0,0,0,1,1,1,0.25,0,0,0,0
699818,A     ,I     ,25,0,1,1,1,1,0.25,0,0,0,0
699822,A     ,I     ,28,0,1,1,1,1,0.25,0,0,0,0
699881,I     ,I     ,0,0,0,1,1,1,0.25,0,0,1,0
699933,I     ,I     ,0,0,0,1,1,1,0.25,0,0,0,0
700006,A     ,I     ,29,0,1,1,1,1,0.333333333,0,0,0,0
700224,P     ,I     ,0,0,0,2,1,1,0.25,1,0,1,0
700226,I     ,I     ,0,0,0,1,1,1,0.333333333,0,0,1,0
700230,I     ,I     ,0,0,0,3,3,1,0.75,0,0,0,0
700231,I     ,I     ,0,0,0,1,1,1,0.25,0,0,1,0
701049,I     ,I     ,20,0,0,3,3,0.75,0.75,0,0,0,0
701091,I     ,I     ,0,0,0,1,1,1,0.25,0,0,1,0
701211,I     ,I     ,0,0,0,1,1,1,0.25,0,0,1,0
701359,P     ,I     ,0,0,0,1,1,1,0.333333333,1,0,1,0
701375,A     ,I     ,24,0,1,2,2,1,0.666666667,0,0,0,0
701414,P     ,I     ,0,0,0,1,1,1,1,1,0,0,0
701430,A     ,I     ,30,0,1,1,1,1,0.5,0,0,1,0
701437,I     ,I     ,0,0,0,1,1,1,0.25,0,0,0,0
701545,A     ,I     ,24,0,1,1,1,1,0.5,0,0,0,0
701596,I     ,I     ,0,0,0,1,1,1,0.25,0,0,1,0
701599,I     ,I     ,0,0,0,1,1,1,0.25,0,0,0,0
702438,A     ,I     ,25,0,1,1,1,1,0.5,0,0,0,0
702481,A     ,I     ,24,0,1,2,2,1,0.666666667,0,0,0,0
702517,A     ,I     ,24,0,1,1,1,1,0.5,0,0,0,0
702547,A     ,I     ,24,0,1,1,1,1,0.25,0,0,0,0
702771,A     ,I     ,23,0,1,1,1,1,0.333333333,0,0,0,0
702959,ST    ,I     ,0,0,0,1,1,1,0.5,0,1.609437912,0,0
703002,P     ,I     ,0,0,0,1,1,1,0.5,1,0,1,0
703207,P     ,I     ,0,0,0,1,1,1,0.5,1,0,1,0
703254,P     ,I     ,0,0,0,1,1,1,1,1,0,0,0
703512,P     ,I     ,0,0,0,1,1,1,0.333333333,1,0,0,0
703556,P     ,I     ,0,0,0,2,1,1,1,1,0,1,0
703677,P     ,I     ,0,0,0,1,1,1,0.333333333,1,0,1,0
704499,P     ,I     ,0,0,0,1,1,1,0.333333333,1,0,1,0
704531,P     ,I     ,0,0,0,3,2,1,1,1,0,1,0
704752,P     ,I     ,0,0,0,1,1,1,0.333333333,1,0,1,0
704833,P     ,I     ,0,0,0,1,1,1,0.333333333,1,0,1,0
704958,P     ,I     ,0,0,0,1,1,1,0.333333333,1,0,1,0
705039,P     ,I     ,0,0,0,1,1,1,0.333333333,1,0,1,0
705767,I     ,I     ,0,0,0,1,1,1,0.25,0,0,1,0
705770,I     ,I     ,0,0,0,1,1,1,0.25,0,0,1,0
705771,I     ,I     ,0,0,0,1,1,1,0.25,0,0,1,0
705787,P     ,I     ,0,0,0,1,1,1,0.5,1,0,1,0
706126,P     ,I     ,0,0,0,1,1,1,0.333333333,2,0,1,0
706314,P     ,I     ,0,0,0,1,1,1,0.5,1,0,1,0
707092,P     ,I     ,0,0,0,3,3,1,1,1,0.693147181,1,0
708516,P     ,I     ,0,0,0,3,3,1,1,1,0,1,0
708911,P     ,I     ,0,0,0,1,1,1,0.333333333,1,0,1,0
709047,P     ,I     ,0,0,0,1,1,1,0.333333333,1,0,1,0
709052,P     ,I     ,0,0,0,1,1,1,0.333333333,1,0,1,0
709063,P     ,I     ,0,0,0,2,2,1,0.666666667,1,0,1,0
710615,P     ,I     ,0,0,0,1,1,1,0.5,1,0,0,0
