"coreid","gift_count","fys","first_fy","last_fy","act_yrs","unrestricted_count","unrestricted_percent","honmem_count","honmem_percent","event_count","vol_count","group_count","grad_yr","cons_giv_yrs","degree","major","dept","birth_year","birth_month","birth_day","post_direction","pre_direction","street_number","street_type","sub_addr","addr_flag1","addr_flag2","addr_flag3","addr_code1","addr_code2","addr_code3","addr_code4","addr_code5","median_income","annual_two","target"
101521,8,6,2000,2014,15,7,0.875,0,0,0,0,0,1986,0,4,7,12,1964,4,13,1,1,6882,1,1,1,1,1,5,2,310,2,825,70507,25,0
101536,1,1,2014,2014,1,0,0,1,1,0,0,0,1980,0,2,28,8,1955,6,19,2,1,6865,4,1,1,1,1,6,2,232,1,656,76550,50,0
101541,10,10,1994,2014,21,0,0,0,0,1,0,0,1987,0,8,36,10,1950,9,21,1,1,401,3,1,1,1,1,3,1,231,1,16,47458,35,0
101616,14,10,1993,2014,22,0,0,1,0.0714286,5,0,0,1978,3,4,20,8,-1,-1,-1,1,4,2364,5,1,1,1,1,68,2,482,2,642,76856,150,1
101618,8,5,2009,2014,6,8,1,0,0,0,0,0,1979,2,4,48,8,-1,-1,-1,1,1,4,3,1,1,1,1,1,1,40,2,45,61326,50,1
101636,7,4,2003,2014,12,1,0.142857,0,0,1,0,1,1978,0,4,19,8,-1,-1,-1,1,1,109,3,1,1,1,1,1,1,73,1,96,56497,100,0
101646,17,17,1988,2014,27,2,0.117647,0,0,0,0,0,1980,12,4,17,8,-1,-1,-1,1,1,2050,4,1,1,1,1,14,2,24,2,502,73135,100,1
101648,15,14,1994,2014,21,12,0.8,0,0,0,0,0,1992,10,7,65,2,1957,10,15,1,1,3306,5,1,1,1,1,9,2,0,1,65,64517,1000,1
101694,8,8,2007,2014,8,8,1,0,0,0,0,0,1987,8,2,40,2,1961,2,1,1,1,4900,4,1,1,2,2,80,1,105,2,5,31164,150,1
101699,2,2,2006,2014,9,2,1,0,0,0,0,0,1982,0,4,27,9,-1,-1,-1,1,1,4860,2,1,1,2,2,90,1,48,2,607,62811,25,1
101719,45,20,1981,2014,34,2,0.0444444,1,0.0222222,20,0,0,1979,16,4,11,8,-1,-1,-1,2,1,2900,4,1,1,1,1,11,2,138,2,5,74626,1470,1
101726,11,8,2003,2014,12,1,0.0909091,0,0,2,0,1,1978,3,4,11,8,-1,-1,-1,1,1,4925,4,2,1,1,1,0,3,0,3,-1,64137,300,1
101729,17,15,1986,2014,29,1,0.0588235,0,0,0,0,0,1978,10,4,15,8,-1,-1,-1,1,1,10790,3,1,1,1,1,4,2,111,2,902,62744,35,0
101730,16,13,2000,2014,15,7,0.4375,0,0,23,1,8,1992,10,2,65,2,1969,11,12,2,1,2530,5,1,1,2,3,76,1,170,2,305,56890,150,1
101736,15,14,1991,2013,23,9,0.6,0,0,8,0,1,1993,11,4,12,12,1956,6,6,1,1,966,4,1,1,1,1,48,1,158,2,669,54656,20,1
101863,8,7,2001,2014,14,2,0.25,0,0,0,2,5,1997,0,4,15,4,1973,12,10,1,1,2002,4,2,1,1,1,10,2,53,2,47,91461,25,1
101866,9,9,1997,2014,18,7,0.777778,0,0,0,0,0,1978,0,4,46,8,-1,-1,-1,4,3,5891,2,1,1,1,1,51,2,138,2,912,58814,100,1
101899,17,11,2003,2014,12,11,0.647059,0,0,2,0,0,1994,10,14,67,2,1963,9,25,5,1,2370,1,1,1,1,1,19,1,252,2,702,58125,125,0
101918,9,4,1999,2014,16,7,0.777778,2,0.222222,6,0,1,1995,3,4,15,4,1972,8,19,1,1,7367,4,1,1,2,3,55,1,164,1,673,81652,100,1
101929,10,10,1999,2014,16,9,0.9,0,0,0,0,0,1990,0,4,48,12,1960,7,7,5,1,335,3,2,1,1,1,64,1,50,2,65,40808,100,0
101941,7,6,2004,2014,11,3,0.428571,0,0,0,0,0,1996,3,2,65,2,1974,9,21,1,1,3456,7,1,1,1,1,15,2,281,2,565,73476,25,0
101953,6,6,2005,2014,10,6,1,0,0,0,0,0,1986,0,2,2,2,1959,3,26,5,1,2748,4,1,1,1,1,26,1,128,1,482,40808,25,0
102020,5,4,2011,2014,4,0,0,0,0,0,0,0,1983,4,2,65,2,-1,-1,-1,1,1,428,5,1,1,2,2,3,1,99,2,288,47458,50,0
102036,3,3,2004,2006,3,3,1,0,0,1,0,0,2002,0,4,22,4,1972,1,5,1,1,5801,14,1,1,1,1,75,1,30,1,17,38930,100,0
102051,16,15,1987,2014,28,3,0.1875,0,0,0,0,0,1983,0,2,2,2,1959,12,7,2,1,854,3,1,1,2,2,92,1,4,2,545,44710,500,0
102060,1,1,2014,2014,1,1,1,0,0,0,0,1,1997,0,3,4,12,1974,7,5,1,4,727,10,2,2,1,1,36,1,52,2,450,23367,100,0
102061,5,5,2008,2014,7,2,0.4,0,0,10,0,0,2000,2,4,22,4,1970,2,24,3,1,640,6,1,1,2,2,25,1,133,1,403,65260,4000,1
102116,2,2,2013,2014,2,0,0,0,0,6,1,0,1986,2,4,15,4,1964,7,1,1,1,6621,1,1,1,1,1,69,1,55,1,210,43326,50,0
102133,2,2,2013,2014,2,1,0.5,0,0,0,0,0,1988,2,11,46,11,1963,2,22,1,1,130,6,1,1,1,1,10,2,61,2,303,42090,25,0
102243,20,11,2004,2014,11,6,0.3,2,0.1,109,6,4,2001,11,3,75,4,1979,7,28,2,1,543,4,1,2,1,1,0,5,0,3,-1,74626,843.75,1
102257,2,2,2006,2014,9,2,1,0,0,0,0,0,1987,0,4,48,12,1965,6,19,1,1,5783,1,1,1,2,2,3,1,256,1,836,70507,25,1
102284,3,3,2007,2014,8,1,0.333333,0,0,2,0,2,2004,0,2,65,2,1980,8,18,1,1,-1,11,3,2,1,1,0,3,0,3,-1,67412,50,1
102308,6,5,2003,2014,12,1,0.166667,0,0,1,1,2,2002,2,16,49,6,1979,8,5,1,1,215,4,1,1,1,1,22,2,137,1,157,85546,100,1
102335,1,1,2014,2014,1,1,1,0,0,0,0,0,2013,0,3,81,1,1977,10,25,1,1,7508,1,1,1,1,1,0,3,0,3,-1,57859,5,0
102337,14,14,1993,2014,22,10,0.714286,0,0,0,0,2,1986,12,4,17,4,1965,1,23,1,3,1112,4,1,1,2,2,61,1,222,2,126,45415,100,1
102381,2,1,2014,2014,1,2,1,0,0,0,0,1,2001,0,2,40,2,1979,9,16,1,1,4219,6,1,1,1,1,25,2,109,1,198,51649,100,1
102382,1,1,2012,2012,1,1,1,0,0,0,0,0,1991,3,13,62,13,1968,2,13,1,1,411,3,1,1,1,1,2,1,106,2,112,51765,50,0
102412,8,8,2004,2014,11,1,0.125,0,0,0,0,8,1995,0,4,69,4,1973,1,9,1,1,1935,4,1,1,1,1,2,2,36,2,353,57859,100,1
102433,3,3,2011,2014,4,1,0.333333,0,0,0,0,2,1990,0,3,15,4,1967,3,12,5,1,4201,1,2,1,2,2,35,1,171,2,534,118141,250,1
102446,14,12,1999,2012,14,6,0.428571,0,0,1,0,1,1994,0,4,55,4,1973,7,19,1,1,18362,4,1,1,1,1,2,2,71,2,623,37027,25,0
102451,7,7,2000,2014,15,0,0,0,0,0,0,1,1989,5,4,39,6,1967,9,23,5,1,2245,2,1,1,2,3,60,1,63,1,451,58125,1000,1
102472,1,1,-1,-1,1,0,0,0,0,4,0,2,2001,0,2,65,2,1978,9,1,3,1,2450,4,1,1,1,1,0,3,0,3,-1,65260,715,1
102494,9,8,2006,2014,9,5,0.555556,0,0,16,0,0,1998,7,2,35,2,1976,6,22,4,1,937,2,1,1,1,1,61,1,36,2,370,58125,1000,1
102508,10,4,2010,2013,4,0,0,1,0.1,15,0,0,1995,0,2,35,2,1971,10,22,1,1,7,5,1,1,1,1,49,1,107,1,78,76441,1000,1
102517,10,9,2006,2014,9,3,0.3,0,0,0,0,0,1998,9,11,46,11,1976,4,9,1,1,6122,5,1,1,2,2,3,2,125,2,221,74633,150,1
102527,2,2,2012,2014,3,0,0,0,0,0,0,0,2003,0,4,5,1,1980,11,15,1,1,1505,9,1,1,2,2,62,6,243,2,53,64675,200,0
102530,13,9,2003,2014,12,13,1,0,0,2,0,0,1994,3,2,35,2,1970,5,4,1,1,5610,4,1,1,2,2,40,1,202,1,106,51070,400,1
102691,1,1,2014,2014,1,1,1,0,0,0,0,0,2002,0,2,71,2,1979,10,13,1,1,29287,4,1,1,1,1,4,1,124,2,876,57660,25,0
102712,6,5,2008,2014,7,6,1,0,0,0,0,0,2004,4,8,64,10,1973,11,8,1,1,7219,3,1,1,1,1,1,2,107,2,193,56798,45,1
102747,1,1,2014,2014,1,1,1,0,0,0,0,1,2001,0,4,19,12,1978,10,30,3,1,5546,4,1,1,1,1,71,1,157,1,460,48616,25,0
102767,1,1,2014,2014,1,1,1,0,0,2,0,0,2002,0,2,35,2,1980,8,12,1,1,2407,4,1,1,1,3,15,2,187,2,72,57859,150,1
102805,8,8,2007,2014,8,8,1,0,0,0,0,1,2001,8,4,16,12,1977,3,24,1,2,104,3,1,1,1,1,1,1,163,2,41,44146,150,0
102815,1,1,2013,2013,1,1,1,0,0,0,0,0,1997,2,3,39,6,1974,9,16,4,1,4127,3,1,1,1,1,8,1,34,2,278,58814,10,0
102839,8,4,2006,2014,9,1,0.125,0,0,4,0,1,2000,0,4,13,4,1978,1,13,1,1,6027,6,2,1,1,3,11,2,0,3,45,45237,100,1
102867,11,10,2000,2014,15,0,0,0,0,1,0,0,1998,3,4,13,4,1970,5,16,5,1,935,3,1,1,2,2,74,1,68,2,350,40808,300,1
102910,2,2,-1,2014,2015,0,0,0,0,1,0,1,1995,2,4,16,12,1972,8,27,5,1,2229,1,1,1,1,1,60,1,82,1,292,58125,300,1
102918,4,3,2001,2014,14,0,0,0,0,0,0,0,1998,0,4,13,4,1974,9,16,5,1,2651,4,1,1,2,3,66,1,84,2,517,40808,300,0
102942,11,9,2004,2014,11,10,0.909091,0,0,0,0,1,1998,0,11,46,11,1976,1,2,1,1,8343,5,1,1,1,3,1,2,23,2,430,61212,75,1
102954,3,3,2010,2014,5,2,0.666667,0,0,0,0,0,2002,0,4,74,6,1977,6,10,1,1,1715,4,1,1,1,1,1,1,349,1,151,44526,100,0
102958,3,3,2007,2014,8,1,0.333333,0,0,0,0,0,2007,0,12,60,15,1984,3,4,1,4,552,3,1,1,1,1,41,1,14,1,523,47522,125,0
102999,3,2,2007,2013,7,1,0.333333,0,0,8,0,0,2002,2,2,65,2,1980,11,18,2,1,2496,2,1,1,1,1,4,2,191,2,963,56890,1000,1
103074,22,17,1986,2014,29,4,0.181818,0,0,0,1,0,1973,3,4,13,8,-1,-1,-1,3,3,2340,9,1,1,2,2,36,1,49,2,401,65260,50,1
103125,22,11,2000,2014,15,9,0.409091,1,0.0454545,27,2,2,1980,10,2,65,8,1955,8,9,4,1,276,1,1,1,1,1,88,1,222,1,769,58125,500,1
103151,8,6,2008,2014,7,8,1,0,0,0,0,0,1998,0,17,82,4,1951,7,2,1,1,8383,6,1,1,1,1,3,2,15,2,837,34536,40,1
103186,22,9,2003,2014,12,22,1,0,0,0,0,0,1998,10,5,7,12,1951,6,7,4,1,2908,1,1,1,1,1,86,1,17,1,85,42181,325,1
103203,10,10,1999,2014,16,9,0.9,0,0,0,0,0,1989,0,2,40,2,1965,1,25,5,1,1902,2,1,1,2,2,66,1,65,1,21,40808,150,0
103265,11,11,1994,2014,21,9,0.818182,0,0,0,0,0,1977,7,4,15,8,1953,1,30,1,1,22517,3,1,1,1,1,18,1,35,2,173,106190,400,1
103301,16,13,1986,2014,29,9,0.5625,0,0,0,0,0,1979,0,4,9,8,-1,-1,-1,1,1,1412,9,1,1,1,1,21,2,105,2,123,163413,100,0
103304,10,9,2001,2014,14,8,0.8,0,0,0,0,0,1977,2,4,13,8,-1,-1,-1,1,1,456,3,1,1,1,1,1,2,260,2,560,40189,100,1
103305,10,9,2000,2014,15,9,0.9,0,0,5,0,0,1981,10,7,28,2,1952,1,14,5,1,8,9,1,1,2,3,27,1,104,2,87,40808,25,1
103357,36,26,1987,2014,28,17,0.472222,0,0,0,0,2,1984,18,2,28,2,-1,-1,-1,1,1,3341,4,1,1,2,2,30,2,63,2,415,62245,320,0
103373,19,16,1993,2014,22,14,0.736842,0,0,0,0,0,1990,12,7,28,2,1955,5,7,1,1,11141,6,1,1,1,1,1,2,112,1,415,55398,100,1
103402,5,4,2010,2014,5,5,1,0,0,11,0,0,1982,0,2,65,2,-1,-1,-1,3,1,624,28,1,1,2,3,89,1,331,2,240,67412,500,1
103437,2,2,2013,2014,2,1,0.5,0,0,1,0,0,2002,2,11,57,11,1953,9,16,3,1,807,4,1,1,2,2,9,2,190,1,77,64696,150,0
103480,1,1,2014,2014,1,0,0,1,1,0,0,0,1978,0,2,28,8,-1,-1,-1,2,1,6772,4,1,1,1,1,4,2,125,1,722,74626,50,0
103621,1,1,2014,2014,1,1,1,0,0,6,0,1,1997,0,3,16,12,1957,7,23,2,1,3160,2,1,1,1,1,94,2,32,2,605,56890,1000,1
103631,9,7,1998,2014,17,6,0.666667,0,0,0,0,0,1997,3,7,28,2,1961,3,31,1,1,3515,29,1,1,1,1,231,2,8,2,154,98729,150,1
103660,20,18,1992,2014,23,12,0.6,0,0,0,0,2,1988,23,4,66,4,1965,12,9,5,1,1423,1,1,1,1,1,67,1,12,1,234,58125,200,1
103710,2,2,2008,2014,7,0,0,0,0,0,0,0,1996,0,3,19,12,1974,7,19,1,1,1995,5,1,1,2,2,13,2,2,2,953,84926,50,0
103711,1,1,2014,2014,1,1,1,0,0,0,0,0,1993,0,2,40,2,1961,6,10,2,1,3613,4,1,1,1,1,28,1,227,1,136,56890,20,1
103768,1,1,2014,2014,1,0,0,1,1,0,0,0,1981,0,4,15,8,-1,-1,-1,5,1,1556,3,1,1,2,2,80,1,75,1,568,40808,100,0
103772,4,1,2014,2014,1,0,0,0,0,0,0,0,1998,0,11,46,11,1975,7,29,1,1,2660,3,1,1,2,2,11,2,299,1,607,65964,1200,1
103782,16,10,2000,2014,15,4,0.25,0,0,0,0,0,1982,5,4,26,8,1959,9,-1,1,1,11853,4,1,1,2,2,2,2,113,2,537,37027,15000,1
103799,16,14,1995,2014,20,13,0.8125,0,0,1,0,0,1991,7,4,53,4,1961,7,1,1,1,908,4,1,1,1,1,3,2,85,2,88,56798,100,1
103800,1,1,2014,2014,1,0,0,1,1,0,0,0,1999,0,12,60,4,1973,3,17,2,1,6866,4,1,1,2,3,10,2,271,2,669,74626,50,0
103857,11,11,2004,2014,11,10,0.909091,0,0,0,0,0,2003,11,7,28,2,1965,9,2,3,1,5357,2,1,1,2,2,45,1,209,2,576,67412,500,1
103870,7,7,2008,2014,7,0,0,0,0,8,0,2,2000,7,2,2,2,1977,8,11,4,1,5770,4,1,1,2,2,56,2,56,1,702,58814,500,1
103911,5,5,2001,2014,14,3,0.6,0,0,0,0,0,1995,0,4,69,4,1973,6,21,1,1,15242,4,1,1,1,1,27,2,140,2,423,41499,50,1
103922,13,12,1992,2014,23,7,0.538462,0,0,0,0,0,1989,0,4,66,4,1967,3,27,1,1,10920,4,1,1,2,2,12,2,446,2,208,72091,25,1
103928,20,18,1991,2014,24,11,0.55,0,0,0,0,0,1990,0,1,83,4,1963,5,31,1,1,1971,2,1,1,1,1,50,1,13,1,712,119253,200,1
103962,5,5,2002,2013,12,4,0.8,0,0,0,0,0,1989,2,4,53,4,1965,7,13,1,1,16723,6,1,1,2,2,3,2,329,1,237,46217,50,0
104014,5,5,2006,2014,9,5,1,0,0,0,0,1,1994,3,4,16,12,1970,9,5,1,1,23523,3,1,1,2,3,35,1,104,1,234,43809,50,0
104027,4,4,2008,2014,7,3,0.75,0,0,5,0,6,2001,0,2,65,2,1979,6,21,1,1,6613,2,1,1,1,1,15,2,185,2,136,113338,100,1
104046,13,12,2001,2014,14,12,0.923077,0,0,0,0,0,1999,14,18,84,4,1971,6,4,1,1,4508,2,1,1,1,1,9,2,180,1,87,70507,150,1
104047,2,2,2013,2014,2,2,1,0,0,21,0,0,2000,5,4,74,6,1978,5,19,2,1,332,1,1,1,1,1,0,3,0,3,-1,32110,350,1
104078,4,1,2014,2014,1,2,0.5,0,0,0,0,0,1999,0,4,16,12,1974,9,15,1,1,3380,4,1,1,2,2,10,2,283,2,803,70507,20,1
104127,4,2,2008,2014,7,0,0,0,0,2,0,3,2003,0,2,2,2,1981,9,27,1,7,1600,3,2,1,1,1,12,1,89,2,643,59833,2000,1
104129,1,1,2014,2014,1,0,0,0,0,0,0,2,2001,0,4,16,12,1979,9,21,1,1,2067,4,1,1,2,3,28,2,7,2,674,103818,25,0
104143,17,14,1996,2014,19,0,0,0,0,0,0,1,1993,5,2,2,2,1971,4,9,1,1,21105,7,1,1,2,2,34,1,77,1,54,108008,5000,1
104177,3,3,2012,2014,3,1,0.333333,0,0,0,0,5,1999,3,4,15,4,1976,8,11,1,4,37946,4,1,1,2,3,5,2,161,2,467,75438,50,1
104182,13,10,2005,2014,10,13,1,0,0,0,0,0,1990,10,4,16,12,1968,2,9,1,1,6510,3,1,1,1,1,9,1,372,2,108,38930,200,1
104186,10,9,2001,2014,14,0,0,0,0,0,0,2,2000,0,4,22,4,1978,2,16,1,1,8988,6,1,1,1,3,63,1,33,2,880,82540,50,0
104193,24,15,1993,2014,22,1,0.0416667,0,0,20,0,1,1988,2,4,16,12,1966,6,4,3,1,430,3,1,1,1,1,54,1,81,2,308,34774,440,1
104244,9,8,2001,2013,13,0,0,0,0,8,0,2,1996,3,2,40,2,1973,9,21,1,1,1651,4,1,1,1,1,0,3,0,3,-1,104325,50,1
104277,14,12,2001,2014,14,12,0.857143,0,0,0,0,0,1998,0,4,22,4,1970,1,27,1,4,2082,5,1,1,1,1,6,2,62,2,826,64086,50,0
104312,12,11,2004,2014,11,10,0.833333,0,0,0,0,2,1995,11,4,15,4,1973,5,16,1,2,12775,2,1,1,1,3,4,2,109,1,757,56769,100,1
104352,3,3,2006,2014,9,3,1,0,0,1,1,1,2001,0,4,22,4,1978,9,21,1,1,1690,1,1,1,1,1,41,1,376,2,906,29883,25,1
104462,2,1,2014,2014,1,2,1,0,0,0,0,6,2000,0,4,41,12,1977,2,10,1,1,3382,4,1,1,1,1,24,1,52,2,824,56250,45,1
104480,3,2,2005,2006,2,3,1,0,0,0,0,0,1997,0,7,65,2,1966,5,30,4,1,8643,4,1,1,1,1,5,2,214,2,432,64696,50,0
104487,6,5,1997,2012,16,3,0.5,0,0,0,0,3,1995,0,4,73,6,1973,8,11,5,1,1531,1,1,1,2,2,18,1,70,1,318,40808,50,0
104501,1,1,2013,2013,1,1,1,0,0,0,0,1,2003,2,2,35,2,1980,4,29,5,1,7828,1,1,1,1,1,1,2,115,2,280,56000,20,0
104550,2,2,2007,2014,8,0,0,0,0,6,0,0,2004,0,4,72,1,1980,7,22,4,1,2503,3,1,1,1,1,94,1,105,2,39,44291,75,1
104562,7,6,2005,2014,10,7,1,0,0,0,0,1,1994,0,4,4,12,1971,1,15,1,1,14702,2,1,1,1,1,24,2,136,1,26,116021,100,0
104572,9,8,2005,2013,9,8,0.888889,0,0,2,2,0,1998,4,3,15,4,1975,2,17,1,1,15140,2,1,1,1,1,5,1,184,2,404,57262,100,1
104599,3,3,1999,2014,16,0,0,1,0.333333,0,0,1,1996,2,4,13,4,1972,12,1,1,1,4,2,2,2,1,1,0,3,0,3,-1,78220,25,0
104616,5,5,2007,2014,8,2,0.4,0,0,0,0,1,2000,4,4,74,6,1976,12,9,1,1,19510,2,1,1,1,1,64,1,130,2,101,82936,25,1
104620,3,2,-1,2014,2015,0,0,0,0,3,0,1,2005,2,4,13,1,1980,2,28,3,1,692,4,1,1,2,2,9,2,188,2,920,64696,300,0
104648,4,4,2007,2014,8,4,1,0,0,0,0,0,2003,0,4,16,12,1980,2,4,1,3,225,3,1,2,1,1,10,2,146,1,251,74788,30,0
104692,8,6,2007,2014,8,0,0,1,0.125,2,1,1,2006,3,3,7,5,1984,3,17,5,1,1548,1,1,1,1,1,0,3,0,3,-1,40808,900,1
104715,3,3,2010,2014,5,3,1,0,0,0,0,0,2000,2,4,53,4,1958,10,15,1,1,7507,1,1,1,1,1,5,2,355,1,73,57859,25,0
104803,19,19,1983,2014,32,6,0.315789,0,0,0,0,0,1981,8,14,67,2,-1,-1,-1,1,1,99,4,1,1,2,2,13,2,306,2,993,55297,75,0
104810,15,13,1995,2014,20,10,0.666667,0,0,0,0,0,1980,0,7,2,3,-1,-1,-1,1,3,8527,4,1,1,1,1,3,2,3,2,274,52852,50,1
104813,18,16,1992,2014,23,0,0,0,0,3,0,3,1979,4,4,13,8,-1,-1,-1,1,1,5905,4,1,1,2,3,28,2,219,2,54,75559,300,1
104820,18,15,1998,2014,17,12,0.666667,0,0,0,0,0,1980,10,9,38,14,-1,-1,-1,1,1,9938,3,1,1,2,2,1,2,318,2,383,64517,20,1
104825,21,18,1997,2014,18,18,0.857143,0,0,16,0,0,1979,18,6,9,7,1954,10,7,1,4,2018,3,1,1,2,2,36,1,223,2,188,68923,5000,1
104827,29,28,1984,2014,31,9,0.310345,1,0.0344828,0,0,1,1981,13,3,29,8,-1,-1,-1,1,1,12328,5,1,1,1,1,1,2,61,2,287,48347,25,1
104842,13,13,2000,2014,15,4,0.307692,0,0,2,0,0,1976,7,8,59,3,1950,10,25,1,1,13588,1,1,2,1,1,2,2,249,1,885,56798,500,1
104857,19,13,1987,2014,28,0,0,0,0,1,0,1,1984,3,2,35,2,1962,10,31,1,1,534,5,1,1,2,2,10,2,159,2,346,52267,300,1
104907,2,2,1997,2014,18,1,0.5,0,0,2,0,0,1983,0,4,31,8,-1,-1,-1,1,1,2478,6,1,1,2,3,99,1,65,2,780,119253,50,0
104923,15,14,1995,2014,20,10,0.666667,0,0,0,0,0,1992,5,4,38,4,1952,7,21,1,1,6122,3,1,1,2,3,211,2,129,2,225,81359,150,1
104940,9,9,1995,2014,20,5,0.555556,0,0,0,0,0,1977,4,4,19,8,1955,1,9,1,1,1235,1,1,1,1,1,11,1,7,2,351,53249,150,1
104944,20,15,1996,2014,19,6,0.3,0,0,0,0,0,1991,13,2,2,2,1956,3,9,1,1,491,6,1,1,2,3,86,1,463,2,917,42926,100,1
104969,11,10,1993,2014,22,7,0.636364,0,0,0,0,0,1992,0,2,40,2,1968,8,22,1,1,3176,4,1,1,1,1,36,1,158,1,763,29588,25,0
104978,22,17,1995,2014,20,12,0.545455,0,0,1,0,0,1990,11,15,46,11,1952,10,6,1,1,11768,4,1,1,2,2,8,2,388,1,683,65663,225,1
104984,8,8,1990,2014,25,4,0.5,0,0,0,0,0,1977,0,4,46,8,-1,-1,-1,3,1,4501,2,1,1,1,1,39,1,3,1,19,67412,50,0
105029,32,22,1981,2014,34,5,0.15625,0,0,13,0,0,1979,8,2,28,8,-1,-1,-1,5,1,103,1,1,1,2,3,21,1,62,1,34,40808,930,1
105045,9,8,1999,2013,15,8,0.888889,0,0,0,0,0,1979,4,4,16,8,1952,2,24,3,1,319,4,1,1,1,1,8,2,360,2,196,48616,30,0
105053,17,13,1999,2014,16,10,0.588235,0,0,3,1,0,1992,16,19,27,6,1952,12,4,2,1,7485,5,1,1,1,1,6,2,181,2,854,76550,100,1
105074,9,7,2008,2014,7,9,1,0,0,0,0,0,1996,7,8,36,10,1953,5,10,1,1,1277,1,1,1,1,1,94,1,192,2,775,42926,150,0
105097,3,3,2011,2014,4,1,0.333333,0,0,0,0,0,2001,2,10,62,13,1954,2,20,2,1,901,4,1,1,1,1,6,2,281,1,10,49067,50,1
105111,5,4,2009,2014,6,5,1,0,0,0,0,0,1994,4,11,57,11,1952,11,22,1,1,4540,4,1,1,1,1,5,2,284,2,409,43889,25,1
105138,4,3,2008,2014,7,4,1,0,0,0,0,0,2004,0,8,64,10,1967,12,31,5,1,2509,2,1,1,2,2,66,1,103,2,99,40808,75,0
105148,19,17,1992,2014,23,12,0.631579,0,0,27,0,1,1997,15,11,46,11,1953,11,4,3,1,2150,6,1,1,1,1,60,1,47,2,500,65260,45,1
105207,10,9,1998,2014,17,3,0.3,0,0,6,0,0,2000,4,7,28,2,1968,11,29,4,1,2201,4,1,1,2,3,12,2,191,1,13,64696,50,1
105332,11,10,1993,2014,22,8,0.727273,0,0,0,0,0,1989,0,8,36,10,1961,1,3,5,1,44,1,1,1,1,1,29,1,120,2,442,40808,75,0
105347,5,4,1998,2014,17,3,0.6,0,0,0,0,0,1980,0,4,36,8,-1,-1,-1,1,1,50910,6,1,1,2,2,7,2,464,1,102,36846,200,0
105349,22,19,1994,2014,21,11,0.5,0,0,0,0,0,1990,0,4,6,12,1958,12,31,4,1,4225,1,1,1,1,1,51,1,101,2,254,42181,75,1
105385,6,6,1993,2013,21,1,0.166667,0,0,0,0,0,1992,2,4,38,4,1960,7,2,2,1,2987,4,1,1,1,1,4,2,107,1,876,56890,50,0
105412,24,20,1983,2014,32,3,0.125,0,0,0,0,0,1982,4,2,35,2,-1,-1,-1,1,5,5858,4,1,1,1,1,5,2,158,2,583,58507,150,1
105415,8,8,2000,2014,15,7,0.875,0,0,0,0,0,1983,3,2,2,2,-1,-1,-1,1,1,1110,2,1,1,1,1,10,2,264,2,101,57859,50,1
105423,6,5,1993,2014,22,0,0,0,0,0,0,0,1988,0,4,75,4,1961,1,15,1,1,5346,6,1,1,1,1,3,2,174,1,466,62807,150,0
105435,26,17,1996,2014,19,2,0.0769231,1,0.0384615,4,0,0,1988,0,2,35,2,1960,3,8,2,1,5879,4,1,1,1,1,2,2,23,1,795,76550,3100,1
105459,2,2,2011,2014,4,1,0.5,1,0.5,0,0,0,1998,0,4,22,4,1976,5,14,2,1,12664,30,1,1,2,2,1,2,345,2,642,62744,75,0
105542,1,1,2014,2014,1,0,0,1,1,0,0,0,1998,0,4,20,6,1960,8,15,1,1,253,4,1,1,1,1,3,2,105,1,532,56798,120,0
105605,8,7,1996,2014,19,0,0,7,0.875,1,0,0,1992,7,4,68,6,1963,9,12,4,1,1254,3,1,1,2,2,12,1,167,2,549,40808,100,1
105640,16,9,1999,2013,15,0,0,0,0,8,0,2,1998,2,4,69,4,1976,5,6,2,1,2457,1,1,1,2,2,78,1,82,1,574,44710,100,0
105650,6,4,2010,2014,5,1,0.166667,0,0,0,0,0,2000,5,4,22,4,1978,1,15,1,1,51293,4,1,1,1,1,4,2,185,2,936,70452,15,1
105655,4,4,2004,2014,11,2,0.5,0,0,0,0,0,1993,0,4,13,4,1970,8,25,1,1,14449,6,1,1,1,1,7,2,50,1,499,52311,125,1
105659,2,2,2012,2013,2,2,1,0,0,0,0,0,1989,3,2,65,2,1962,2,19,1,1,6905,4,1,1,2,3,2,2,282,2,50,51587,20,1
105676,13,11,1998,2014,17,12,0.923077,0,0,0,0,1,1997,11,4,22,4,1974,12,10,5,1,-1,8,1,1,2,2,5,2,629,2,914,58125,25,1
105679,8,8,2001,2013,13,7,0.875,0,0,0,0,0,1986,14,4,7,12,1963,1,13,1,1,8256,7,1,1,1,1,5,1,61,2,565,30752,300,1
105696,1,1,2014,2014,1,0,0,0,0,0,0,0,1995,0,4,20,6,1973,5,21,2,1,3625,31,1,1,2,2,94,2,277,2,254,56890,50,0
105786,7,6,2003,2014,12,0,0,0,0,0,0,0,1990,3,4,53,4,1967,2,22,1,1,3003,4,1,1,2,3,4,2,298,2,32,39930,300,1
105822,11,7,2001,2012,12,0,0,0,0,1,3,1,2003,8,2,35,2,1980,10,5,2,1,2970,4,1,1,2,3,28,1,233,2,700,56890,260,1
105892,21,20,1992,2014,23,4,0.190476,0,0,0,0,4,1991,11,2,2,2,1969,2,6,1,1,1010,9,1,1,2,2,18,2,185,2,107,66829,300,1
105920,8,8,2006,2014,9,8,1,0,0,2,0,0,1993,0,19,27,6,1967,5,31,2,1,6148,4,1,1,1,1,1,2,131,2,488,76550,25,1
