zip_code,median_income
56294,50000
56295,43375
56296,49213
56297,54500
56301,49198
56303,45366
56304,36565
56307,60098
56308,49706
56309,52465
56310,66181
56311,47727
56312,52195
56313,27500
56314,56983
56315,56927
56316,45893
56318,58125
56319,65428
56320,64754
56323,52800
56324,59531
56325,46875
56326,44327
56327,62250
56328,55833
56329,58906
56330,60515
56331,61713
56332,59615
56334,48896
56335,49643
56336,53438
56338,45917
56339,42788
56340,57109
56342,41357
56343,48417
56345,43013
56347,46754
56349,60795
56350,38125
56352,50870
56353,52729
56354,49783
56355,55833
56356,39750
56357,58859
56358,49091
56359,38250
56360,47958
56361,40000
56362,55399
56363,51250
56364,49972
56367,61677
56368,60461
56369,41429
56371,51250
56373,55000
56374,62594
56375,75000
56376,66806
56377,72515
56378,51311
56379,57662
56381,54875
56382,50714
56384,36833
56385,58875
56386,35417
56387,39436
56389,50625
56401,44553
56425,60509
56431,45136
56433,43667
56434,54583
56435,43405
56436,48125
56437,37000
56438,46375
56440,39526
56441,30491
56442,63500
56443,47000
56444,47642
56446,44015
56447,37554
56448,43542
56449,52974
56450,36442
56452,45789
56453,50089
56455,46542
56456,24250
56458,42188
56461,49946
56464,41636
56465,46176
56466,44942
56467,46029
56468,60114
56469,45625
56470,43961
56472,49342
56473,52604
56474,43631
56475,49048
56477,39025
56479,37474
56481,41638
56482,35060
56484,48068
56501,51207
56510,41500
56511,59706
56514,59088
56515,48112
56516,42321
56517,54375
56518,44583
56519,48750
56520,49348
56521,45139
56522,54375
56523,45938
56524,46667
56525,73333
56527,40170
56528,46319
56529,46116
56531,50658
56533,45714
56534,50489
56535,50455
56536,62500
56537,48919
56540,44280
56541,60625
56542,45875
56543,54167
56544,47121
56545,53333
56546,59500
56547,67163
56548,42031
56549,62019
56550,49583
56551,41875
56552,51667
56553,51458
56554,58875
56556,34554
56557,36397
56560,49574
56565,53295
56566,30500
56567,49200
56568,29375
56569,36133
56570,48125
56571,42875
56572,48945
56573,53817
56574,62083
56575,32014
56576,49107
56578,51797
56579,46771
56580,70250
56581,32386
56583,61250
56584,45139
56585,45625
56586,58304
56587,52941
56588,45313
56589,41490
56590,61667
56591,24583
56592,41125
56593,21250
56594,59821
56601,46640
56621,40160
56623,40179
56626,26786
56627,32917
56628,41397
56629,52321
56630,37700
56633,37477
56634,48409
56636,42402
56637,36806
56639,33529
56641,34167
56644,43250
56646,46875
56647,51932
56649,42048
56650,41042
56651,40250
56652,44853
56653,41333
56654,28295
56655,41842
56657,49141
56659,48750
56660,32917
56661,45938
56662,40556
56663,32019
56666,11947
56667,49808
56668,49479
56669,36000
56670,31438
56671,34099
56672,35972
56673,50417
56676,48676
56678,46900
56680,38125
56681,38750
56683,52857
56684,36250
56685,32188
56686,44703
56687,44375
56688,30625
56701,46701
56710,51579
56711,26635
56713,51071
56714,45438
56715,41500
56716,50863
56720,31875
56721,53446
56722,65125
56723,65536
56724,52500
56725,47857
56726,52235
56727,52188
56728,56750
56729,45000
56731,67083
56732,42566
56733,58594
56734,38750
56735,45625
56736,55104
56737,43636
56738,57500
56742,38929
56744,62292
56748,49605
56750,53272
56751,54464
56754,50208
56755,51250
56756,47366
56757,56953
56758,41250
56759,58889
56760,45625
56761,48750
56762,53352
56763,48596
57001,55278
57002,54475
57003,67422
57004,53958
57005,69690
57006,43155
57010,79625
57012,56136
57013,48958
57014,48512
57015,67132
57016,56591
57017,62596
57018,63156
57020,80855
57021,81875
57022,56081
57024,49306
57025,51458
57026,61830
57027,49107
57028,47217
57029,42297
57030,67500
57031,58854
57032,78700
57033,71189
57034,58281
57035,64545
57036,56406
57037,43654
57038,73844
57039,58298
57040,46736
57042,47978
57043,46406
57045,33864
57046,55417
57047,53333
57048,58036
57049,71328
57050,39722
57051,42000
57052,44559
57053,53672
57054,54375
57055,72000
57057,87000
57058,55236
57059,42772
57061,24167
57062,34487
57063,42708
57064,74359
57065,47206
57066,43077
57067,72375
57068,71944
57069,33648
57070,41250
57071,58056
57072,57109
57073,46563
57075,49375
57076,49500
57077,69907
57078,50660
57103,52229
57104,35827
57105,52255
57106,56104
57107,55141
57108,86182
57110,68940
57201,46681
57212,47083
57213,49625
57214,53125
57216,59917
57217,50250
57218,72933
57219,57574
57220,55543
57221,52109
57223,59219
57224,51250
57225,49236
57226,54974
57227,62188
57231,51205
57232,56875
57233,47321
57234,52353
57235,60000
57236,97750
57237,35804
57238,56477
57239,82857
57241,49943
57242,82031
57243,53500
57245,87083
57246,73125
57247,75714
57248,57750
57249,54911
57251,42500
57252,46313
57255,39750
57256,50000
57257,45357
57258,37500
57259,57500
57260,60789
57261,40167
57262,39738
57263,43438
57264,41875
57265,34286
57266,47500
57268,37125
57269,53393
57270,31042
57271,42368
57272,39375
57273,35357
57274,39338
57276,55417
57278,44808
57279,43250
57301,47962
57311,52308
57312,37125
57313,46250
57314,54375
57315,44813
57317,36538
57319,50117
57321,47813
57322,64167
57323,35313
57324,65893
57325,46776
57328,54688
57329,39000
57330,44732
57331,65962
57332,58250
57334,49479
57335,34500
57337,55417
57339,30645
57340,57589
57341,32159
57342,45556
57344,68750
57345,48438
57346,59167
57348,59091
57349,49500
57350,41130
57353,53375
57355,41399
57356,31296
57358,57679
57359,38542
57361,15833
57362,42736
57363,56522
57364,45294
57365,55250
57366,43672
57367,64375
57368,50192
57369,46196
57370,44583
57371,24554
57373,66750
57374,38393
57375,49375
57376,38646
57379,26667
57380,33818
57381,35625
57382,50031
57383,36154
57384,49286
57385,46622
57386,72031
57401,50577
57420,29875
57421,19750
57422,37569
57424,62500
57426,57083
57427,70143
57428,56667
57429,40000
57430,50270
57432,65625
57433,43750
57434,41111
57435,38333
57436,54219
57437,38567
57438,40888
57440,53750
57441,48365
57442,48108
57445,62109
57446,38750
57448,40179
57449,31818
57450,43125
57451,52852
57452,32292
57454,46250
57455,36000
57456,35385
57457,46250
57460,56875
57461,55714
57465,57917
57466,41875
57467,53500
57468,50750
57469,40025
57470,51111
57471,44000
57472,46442
57473,42566
57474,54688
57475,26000
57476,53229
57477,60938
57479,82656
57481,47500
57501,60096
57520,48750
57521,46307
57522,56667
57523,39073
57528,42244
57529,44792
57531,51250
57532,56125
57533,34000
57534,43750
57536,31691
57537,54423
57538,30625
57540,40000
57541,12188
57543,47386
57544,39676
57547,85385
57548,37955
57551,41364
57552,42404
57553,69044
57555,36731
57559,37386
57560,17344
57562,77188
57563,22000
57564,59500
57566,27740
57567,45234
57568,51700
57569,71250
57570,25278
57571,9432
57572,27738
57574,41429
57576,47583
57577,45077
57579,33167
57580,38493
57584,37750
57585,51750
57601,40737
57620,46250
57621,12857
57622,9792
57623,44773
57625,27813
57626,45987
57630,29167
57631,60938
57632,33594
57633,54792
57634,45938
57636,27750
57638,35625
57639,20000
57640,50385
57641,42000
57642,30882
57644,49583
57645,36250
57646,36607
57648,31012
57649,56389
57650,36875
57651,55000
57652,22679
57656,54500
57657,69531
57658,15833
57660,33333
57661,31635
57701,39611
57702,67817
57703,57368
57706,38819
57714,23723
57716,45750
57717,41997
57718,59143
57719,47892
57720,44286
57722,91094
57724,36250
57725,57841
57730,44183
57732,49375
57735,33311
57738,34205
57744,64688
57745,54432
57747,40645
57748,31071
57750,34861
57751,49274
57752,26331
57754,41535
57755,50417
57756,21667
57758,24327
57759,80679
57760,45250
57761,59063
57762,38324
57763,49643
57764,24779
57766,25395
57767,46786
57769,62132
57770,28663
57772,22400
57773,62292
57775,46413
57779,43636
57780,85625
57782,22375
57783,42565
57785,38638
57787,29858
57788,31486
57790,48550
57791,36250
57792,61500
57793,57663
57794,13693
58001,82500
58004,67344
58005,86705
58006,54821
58007,62969
58008,64531
58011,56667
58012,68889
58013,46705
58015,73125
58016,58750
58017,39063
58018,63125
58021,62614
58027,44395
58029,73250
58030,53750
58031,51250
58032,53269
58033,62663
58035,32391
58036,69583
58038,76389
58040,61375
58041,53542
58042,84432
58043,58438
58045,46202
58046,57813
58047,85571
58048,66250
58049,39750
58051,79211
58052,66944
58053,43447
58054,50978
58056,80962
58057,85833
58058,47250
58059,67500
58060,53646
58061,65227
58062,40313
58063,41250
58064,63523
58065,36563
58067,53500
58068,51500
58069,48750
58071,53194
58072,48484
58075,51179
58077,63482
58078,68917
58079,73875
58081,53250
58102,41737
58103,41479
58104,65445
58201,48390
58203,35078
58204,46188
58210,60156
58212,58125
58214,58750
58216,46667
58218,73500
58219,41563
58220,49565
58222,47303
58223,72625
58225,54563
58227,58542
58228,58750
58229,47026
58230,48068
58231,48958
58233,71750
58235,44531
58237,47737
58238,43333
58239,42083
58240,44103
58241,44583
58243,49635
58244,60795
58249,57292
58250,42031
58251,56292
58254,38462
58256,70357
58257,44792
58258,63750
58259,48295
58260,60313
58261,59432
58262,30682
58265,49271
58266,58393
58267,50833
58269,50568
58270,41023
58271,61563
58272,50795
58273,41136
58274,60795
58275,55682
58276,54583
58277,48750
58278,83750
58281,39118
58282,36474
58301,47705
58311,59375
58316,30287
58317,61250
58318,50625
58321,45833
58323,88194
58324,52813
58325,52917
58327,54432
58329,25109
58330,38750
58331,69792
58332,41667
58335,22794
58338,85000
58339,56250
58341,40071
58343,22083
58344,56250
58345,48281
58346,46806
58348,35938
58351,41667
58352,56500
58353,57500
58355,98500
58356,42969
58357,36250
58361,58125
58363,80625
58365,62917
58366,56429
58367,37361
58368,41765
58369,29375
58370,36810
58372,51042
58374,39250
58377,59375
58379,31696
58380,47500
58381,54375
58382,65357
58384,34531
58385,38750
58386,58750
58401,49184
58413,32596
58415,78750
58416,39773
58418,57750
58420,114688
58421,51154
58422,52697
58423,51250
58424,44167
58425,50139
58426,81818
58428,51250
58429,56250
58430,29750
58431,62917
58433,53929
58436,43712
58438,49286
58439,76053
58440,50938
58441,32500
58442,37500
58443,52857
58444,48409
58445,43750
58448,40417
58451,62778
58452,63542
58454,48875
58455,59219
58456,39432
58458,51989
58460,37054
58461,56324
58463,40750
58464,46250
58466,69844
58467,54583
58472,57750
58474,49851
58475,40417
58476,50882
58477,29375
58478,46250
58479,49750
58480,64167
58481,69250
58482,53750
58483,51500
58484,43625
58486,44500
58487,50060
58488,36500
58490,60455
58492,42500
58494,48500
58495,39750
58496,80924
58497,42813
58501,52358
58503,81341
58504,56740
58520,33906
58521,70865
58523,67047
58524,16667
58528,20625
58529,44167
58530,63696
58531,56563
58532,39706
58533,36667
58535,55625
58538,37375
58540,50245
58541,51250
58542,46875
58544,38333
58545,69797
58549,48125
58552,38250
58554,62693
58558,83550
58559,44167
58560,41528
58561,57794
58562,39318
58563,55542
58564,63750
58565,51250
58566,64375
58568,42250
58569,56875
58570,58000
58571,51944
58572,45000
58573,39926
58575,37875
58576,51250
58577,65365
58579,57059
58580,51484
58581,32778
58601,65148
58620,75625
58621,32778
58622,60125
58623,53601
58625,35000
58626,56563
58627,50938
58630,51630
58631,48056
58632,38125
58634,66944
58636,51484
58638,52132
58639,47560
58640,72386
58641,34844
58642,75625
58643,37813
58645,46146
58646,46518
58647,49375
58649,42955
58650,61250
58651,85417
58652,47417
58653,69464
58654,52500
58655,66016
58656,48889
58701,54439
58703,60273
58704,45045
58710,56250
58711,61607
58712,27250
58713,53750
58716,35833
58718,72500
58721,58854
58722,71125
58723,36806
58725,75769
58727,53125
58730,56417
58731,58750
58733,78667
58734,60156
58735,52708
58736,44167
58737,37143
58740,63750
58741,48750
58744,41250
58746,55170
58748,62500
58750,64375
58752,71250
58755,28438
58756,41750
58757,42250
58758,57500
58759,57500
58760,38958
58761,62895
58762,51667
58763,51649
58765,59167
58768,59500
58769,40714
58770,70333
58771,59712
58772,42250
58773,52206
58775,85250
58776,105250
58778,37500
58779,39375
58781,73625
58782,58750
58783,55707
58784,75326
58785,70385
58787,41458
58788,40217
58789,37411
58790,53869
58792,44643
58793,58750
58794,58125
58795,106250
58801,77200
58830,69000
58831,52014
58833,27292
58835,100000
58838,66250
58843,84375
58844,50982
58845,66563
58847,94421
58849,61027
58852,76667
58853,65625
58854,71471
58856,86667
59001,44550
59002,37250
59003,55375
59006,26667
59007,51250
59008,30694
59010,39861
59011,45917
59012,31544
59013,71563
59014,54821
59015,52125
59016,32308
59018,38056
59019,54292
59020,39375
59022,54265
59024,44519
59025,41875
59026,55625
59027,34600
59028,61875
59029,41250
59030,46064
59031,28000
59032,33229
59033,39375
59034,40337
59035,29091
59036,31062
59037,64740
59038,36711
59039,33438
59041,43796
59043,32833
59044,55026
59046,38583
59047,42910
59050,39563
59052,82500
59053,45350
59054,45000
59055,81250
59057,62986
59058,56458
59059,49688
59061,66750
59062,173750
59063,63523
59064,26731
59065,49063
59066,35000
59067,62813
59068,49458
59069,46667
59070,42708
59071,64875
59072,40927
59074,39559
59075,27083
59076,40000
59077,61250
59078,32188
59079,64816
59081,58750
59082,70417
59085,35938
59086,51250
59087,41250
59088,54148
59089,38000
59101,40820
59102,50828
59105,56986
59106,82468
59201,42699
59211,89375
59212,62500
59213,34479
59214,62292
59215,41379
59217,31563
59218,58750
59219,72000
59221,49727
59222,46875
59223,62917
59225,32000
59226,39125
59230,49538
59231,35787
59240,52083
59241,43929
59242,67750
59243,70833
59244,41667
59247,48021
59248,45865
59250,32500
59252,40625
59253,33906
59254,43571
59255,23792
59258,67083
59259,43393
59260,64063
59261,45441
59262,52813
59263,46563
59270,62987
59274,48750
59275,36667
59301,43698
59311,28125
59312,62813
59313,47708
59314,75000
59315,47917
59317,42065
59318,41250
59322,50000
59323,76000
59324,41964
59326,31667
59327,43969
59330,51500
59332,39821
59336,51250
59337,39205
59338,25625
59339,45000
59343,52917
59344,54107
59347,58214
59349,40066
59351,21563
59353,41875
59354,63500
59401,39660
59404,55448
59405,41985
59410,34609
59411,48672
59412,57500
59414,24320
59416,59779
59417,27670
59418,59028
59419,47292
59420,64688
59421,52262
59422,35563
59424,38750
59425,45948
59427,39572
59430,41750
59432,41250
59433,43571
59434,38375
59436,48409
59440,44375
59441,38000
59442,49213
59443,39226
59444,33125
59446,32303
59447,46250
59448,28750
59450,48333
59451,31853
59452,39813
59453,38750
59454,27396
59456,41000
59457,38100
59460,48333
59462,51667
59463,52500
59464,50714
59465,38750
59466,36944
59467,31250
59468,57875
59469,50893
59471,43438
59472,44655
59474,47992
59477,46591
59479,38947
59480,59191
59482,53846
59483,60125
59484,77500
59485,85000
59486,38068
59487,48190
59489,34861
59501,43368
59520,37679
59521,35493
59522,43036
59523,45867
59524,31776
59525,40000
59526,32344
59527,27750
59528,50568
59529,115938
59530,51250
59531,46750
59532,46125
59535,37500
59537,127813
59538,40781
59540,44375
59542,33214
59544,64250
59545,38750
59546,42917
59547,72917
59601,52207
59602,63219
59631,31250
59632,37426
59633,66313
59634,93913
59635,61678
59638,66250
59639,35673
59640,47361
59642,24167
59643,34453
59644,42010
59645,38017
59647,61292
59648,48333
59701,37847
59703,98426
59710,44659
59711,40205
59713,37500
59714,53816
59715,47946
59716,65794
59718,55651
59720,46250
59721,56576
59722,40685
59724,39688
59725,42944
59727,50000
59728,51389
59729,53750
59730,48107
59731,36705
59732,40625
59733,24306
59735,45568
59736,42250
59739,32500
59740,41528
59741,57946
59743,39293
59745,38125
59746,53750
59747,48875
59748,66354
59749,42256
59750,60208
59751,33750
59752,51176
59754,44412
59755,39219
59758,47619
59759,50641
59760,39792
59761,37500
59762,42083
59801,34462
59802,37931
59803,61446
59804,50830
59808,54034
59820,45956
59821,32128
59823,47237
59824,40750
59825,47452
59826,39896
59827,16756
59828,42215
59829,39295
59830,28750
59831,22135
59832,38409
59833,75714
59834,76488
59837,37813
59840,33707
59841,38269
59842,54545
59843,28333
59844,42500
59845,26014
59846,52891
59847,61328
59848,28000
59851,61957
59853,38833
59854,42250
59855,23750
59856,32946
59858,43958
59859,34290
59860,34871
59863,21625
59864,38569
59865,40056
59866,32981
59868,39625
59870,39759
59871,41458
59872,31837
59873,33377
59874,35655
59875,37181
59901,44982
59910,65221
59911,52850
59912,48849
59913,39643
59914,41250
59915,40441
59916,44250
59917,37178
59918,40625
59919,22500
59920,45795
59922,55707
59923,31781
59925,46607
59926,42188
59927,39922
59928,41792
59929,45625
59930,36544
59931,54750
59932,56364
59933,22188
59934,30197
59935,29981
59936,55139
59937,46176
60002,78250
60004,79892
60005,69484
60007,67473
60008,59172
60010,120632
60012,109962
60013,97828
60014,81031
60015,128676
60016,59533
60018,54688
60020,59175
60021,81034
60022,162460
60025,83914
60026,90106
60029,165000
60030,80909
60031,84548
60033,51114
60034,53942
60035,111549
60040,54612
60041,58816
60042,66808
60043,227250
60044,92861
60045,150406
60046,87107
60047,126999
60048,114284
60050,66723
60051,72693
60053,73102
60056,68710
60060,80069
60061,91443
60062,100520
60064,35293
60067,92212
60068,87119
60069,104196
60070,61188
60071,56075
60072,80625
60073,64086
60074,62006
60076,69067
60077,58216
60081,83482
60083,90093
60084,74427
60085,41006
60087,56122
60088,59891
60089,94351
60090,58466
60091,129551
60093,163719
60096,73304
60097,64292
60098,60666
60099,54152
60101,55915
60102,99655
60103,93352
60104,50244
60106,57624
60107,73587
60108,72602
60109,61125
60110,56654
60111,71534
60112,70737
60113,46250
60115,37922
60118,78091
60119,90833
60120,53543
60123,55012
60124,102059
60126,93308
60129,73750
60130,51055
60131,54102
60133,68974
60134,103401
60135,61798
60136,105379
60137,89386
60139,63039
60140,78235
60142,75572
60143,74598
60144,103750
60145,86932
60146,57717
60148,70448
60150,52109
60151,68265
60152,63013
60153,42295
60154,68422
60155,51690
60156,85570
60157,79844
60160,45208
60162,53868
60163,62581
60164,56891
60165,38214
60169,68864
60171,46354
60172,76512
60173,66556
60174,76938
60175,125219
60176,41813
60177,85642
60178,64274
60180,57176
60181,69144
60184,171667
60185,69183
60187,84419
60188,76033
60189,93179
60190,95025
60191,61439
60192,115285
60193,72939
60194,73261
60195,62877
60201,65589
60202,68321
60203,113947
60301,61367
60302,77385
60304,85607
60305,113317
60401,64063
60402,53402
60403,46716
60404,86706
60406,40875
60407,56563
60408,64292
60409,40359
60410,86325
60411,41537
60415,50336
60416,60103
60417,70383
60419,48012
60420,60658
60421,70485
60422,98140
60423,95667
60424,57417
60425,55139
60426,26080
60428,39739
60429,48487
60430,72754
60431,81037
60432,37624
60433,43644
60435,53691
60436,45592
60437,36563
60438,50941
60439,92089
60440,71422
60441,72333
60442,76029
60443,64384
60444,72500
60445,58813
60446,68672
60447,81325
60448,95208
60449,74322
60450,62647
60451,91980
60452,71526
60453,57381
60455,52298
60456,49667
60457,54234
60458,50522
60459,56503
60460,55357
60461,86646
60462,77780
60463,76085
60464,76371
60465,55363
60466,48559
60467,88947
60468,75000
60469,48072
60470,58333
60471,52284
60472,21542
60473,64362
60474,55417
60475,43138
60476,50036
60477,69734
60478,60157
60479,72232
60480,75203
60481,62487
60482,55269
60484,48571
60487,92588
60490,108477
60491,93986
60501,48438
60502,105319
60503,106823
60504,71624
60505,43868
60506,54401
60510,90864
60511,64602
60512,67135
60513,72653
60514,95162
60515,81383
60516,85227
60517,77001
60518,51674
60520,59323
60521,158947
60523,96591
60525,74573
60526,69198
60527,72950
60530,59519
60531,63125
60532,72060
60534,50842
60536,76875
60537,63594
60538,71964
60540,100612
60541,76875
60542,81383
60543,91461
60544,74603
60545,60897
60546,65663
60548,61058
60549,61429
60550,50662
60551,75417
60552,72448
60553,65288
60554,108109
60555,75988
60556,67039
60558,139257
60559,61540
60560,83634
60561,79274
60563,80629
60564,140442
60565,113581
60585,116713
60586,86417
60601,95556
60602,79957
60603,107419
60604,132188
60605,75426
60606,109324
60607,80261
60608,35336
60609,33630
60610,72636
60611,85642
60612,35318
60613,66697
60614,86215
60615,39055
60616,44258
60617,38845
60618,55577
60619,34977
60620,31753
60621,19548
60622,68923
60623,28949
60624,22786
60625,56597
60626,38734
60628,37472
60629,40650
60630,58086
60631,74007
60632,38545
60633,44417
60634,55767
60636,26352
60637,25775
60638,61903
60639,38707
60640,46974
60641,46816
60642,67591
60643,61799
60644,26092
60645,48918
60646,75419
60647,51675
60649,28573
60651,30971
60652,65330
60653,24968
60654,90645
60655,85531
60656,54134
60657,75885
60659,49581
60660,38970
60661,93750
60706,49325
60707,55554
60712,95440
60714,46725
60803,51186
60804,44177
60805,65393
60827,33108
60901,39915
60910,41250
60911,60250
60912,38625
60913,60625
60914,63264
60915,48302
60917,72791
60918,58295
60919,39125
60920,47143
60921,36111
60922,44087
60924,52353
60926,16563
60927,61193
60928,50398
60929,52037
60930,43013
60931,50000
60933,52708
60934,47813
60935,75750
60936,38769
60938,45492
60940,68176
60941,56771
60942,40202
60945,42250
60946,56111
60948,68516
60949,32303
60950,64669
60951,70703
60952,43750
60953,51989
60954,50429
60955,45658
60957,51429
60958,22384
60959,43352
60960,49583
60961,54063
60962,43125
60963,45741
60964,53975
60966,40250
60968,58393
60969,81250
60970,38352
60973,42794
60974,38250
61001,51250
61006,54213
61007,61250
61008,57806
61010,71632
61011,87750
61012,59667
61013,55000
61014,55250
61015,56042
61016,70571
61018,52813
61019,58165
61020,66111
61021,49105
61024,68125
61025,56960
61028,48864
61030,49043
61031,49667
61032,39547
61036,55491
61037,95278
61038,53167
61039,58173
61041,47188
61042,50972
61043,56667
61044,67054
61046,52944
61047,52222
61048,47955
61049,60313
61050,31875
61051,51058
61052,58355
61053,47143
61054,36816
61057,72639
61059,19408
61060,55000
61061,50494
61062,60000
61063,56216
61064,51576
61065,57312
61067,40726
61068,47912
61070,52607
61071,39823
61072,74668
61073,78285
61074,39115
61075,55488
61077,62838
61078,54097
61079,40625
61080,55172
61081,46846
61084,77308
61085,40199
61087,45809
61088,73426
61089,57037
61091,67644
61101,30103
61102,32441
61103,35869
61104,23088
61107,57140
61108,46718
61109,41887
61111,50360
61112,24200
61114,66303
61115,53094
61201,41547
61230,55847
61231,44306
61232,72604
61234,58429
61235,45441
61236,31667
61238,56520
61239,28934
61240,71894
61241,55017
61242,64625
61243,52500
61244,43741
61250,57875
61251,58125
61252,53586
61254,69280
61256,66734
61257,49643
61258,46705
61259,64489
61260,62025
61261,54250
61262,70313
61263,54732
61264,48977
61265,50092
61270,54206
61272,51750
61273,68190
61274,85417
61275,80488
61276,33229
61277,49427
61278,91250
61279,52917
61281,70815
61282,42326
61283,42404
61284,83125
61285,45109
61301,48922
61310,44962
61311,55000
61312,55625
61313,49107
61314,52083
61315,44107
61316,54167
61317,57625
61318,57396
61319,61897
61320,60156
61321,70104
61322,38833
61323,30313
61325,63125
61326,44744
61327,62054
61329,50938
61330,56161
61332,43906
61333,50417
61334,54750
61335,78750
61336,44130
61337,36932
61338,28594
61340,56250
61341,49519
61342,51314
61344,41042
61345,48393
61346,42500
61348,57361
61349,54318
61350,51685
61353,56719
61354,51352
61356,47774
61358,52639
61359,57639
61360,63346
61361,46172
61362,48558
61363,45250
61364,43910
61367,51736
61368,59200
61369,43917
61370,55069
61372,43500
61373,63393
61374,37917
61375,52692
61376,65051
61377,43393
61378,60114
61379,37188
61401,34779
61410,44385
61411,45179
61412,47500
61413,50461
61414,40250
61415,52137
61416,26705
61417,31750
61418,57440
61419,64375
61420,46583
61421,48125
61422,34656
61423,50906
61424,54306
61425,103833
61426,59545
61427,50216
61428,63788
61430,51333
61431,51250
61432,54511
61434,40860
61435,58313
61436,53813
61437,55144
61438,71875
61439,50625
61440,47813
61441,51146
61442,34167
61443,40586
61447,42011
61448,49776
61449,30833
61450,39881
61451,72386
61452,49500
61453,47798
61454,46000
61455,31448
61458,70517
61459,42574
61460,63125
61462,37487
61465,57434
61466,70096
61467,58625
61468,52841
61469,38684
61470,39423
61471,52500
61472,60658
61473,44583
61474,41071
61475,68566
61476,55365
61477,39531
61478,54167
61479,72188
61480,41979
61482,38487
61483,57731
61484,37614
61485,60833
61486,46250
61488,41250
61489,47885
61490,59875
61491,55577
61501,38631
61516,60357
61517,75441
61519,29375
61520,44542
61523,57399
61524,47125
61525,103344
61526,99722
61528,79423
61529,65547
61530,56010
61531,50766
61532,38333
61533,55208
61534,57321
61535,91452
61536,60758
61537,46893
61539,41875
61540,57315
61541,46591
61542,44325
61543,28750
61544,45833
61545,58594
61546,59714
61547,82868
61548,83294
61550,70745
61552,41042
61553,34821
61554,48104
61559,56652
61560,68889
61561,57473
61563,40250
61564,51667
61565,56750
61567,40889
61568,66693
61569,55476
61570,57303
61571,65747
61572,49423
61602,25875
61603,34422
61604,40630
61605,19442
61606,35904
61607,58366
61610,39827
61611,54765
61614,59920
61615,67246
61616,43486
61701,42307
61704,86530
61705,95141
61720,43750
61721,58750
61722,60227
61723,51776
61724,59792
61725,68889
61726,53469
61727,50697
61728,63424
61729,64333
61730,57500
61731,63047
61732,72386
61733,67014
61734,59070
61735,40474
61736,78500
61737,55000
61738,63200
61739,55648
61740,57847
61741,56071
61742,72727
61743,62045
61744,63846
61745,80840
61747,53886
61748,78902
61749,51333
61750,30263
61751,44000
61752,59974
61753,65585
61754,63309
61755,66623
61756,56140
61759,52734
61760,46023
61761,54027
61764,50460
61769,64750
61770,54505
61771,54635
61772,60859
61773,63529
61774,65789
61775,57813
61776,77679
61777,65938
61778,61500
61801,25647
61802,43767
61810,60556
61811,52500
61812,56250
61813,51944
61814,67155
61815,35500
61816,71000
61817,62440
61818,55685
61820,22470
61821,52152
61822,77005
61830,69659
61831,68438
61832,34678
61833,48969
61834,48887
61839,42837
61840,71087
61841,55417
61842,51758
61843,57885
61844,65536
61845,69667
61846,37316
61847,62500
61848,47000
61849,60083
61850,70139
61851,48929
61852,41250
61853,73295
61854,56453
61855,76442
61856,73805
61857,35833
61858,53581
61859,75139
61862,67969
61863,59000
61864,71492
61865,52417
61866,38704
61870,51333
61871,60000
61872,68750
61873,73539
61874,58085
61875,51944
61876,46193
61877,61383
61878,55875
61880,65735
61882,56094
61883,39075
61884,85260
61910,49613
61911,49000
61912,46458
61913,56000
61914,38972
61917,46576
61919,57500
61920,31386
61924,45625
61925,79219
61928,72933
61929,47891
61930,48036
61931,46438
61932,33846
61933,39167
61936,79125
61937,49813
61938,38639
61940,34875
61941,54063
61942,51806
61943,42500
61944,41927
61949,45750
61951,43958
61953,53584
61955,32500
61956,46500
61957,50956
62001,75417
62002,40762
62006,64167
62009,39444
62010,56587
62011,32000
62012,64492
62013,43906
62014,54770
62015,39338
62016,46648
62017,39762
62018,39375
62019,47292
62021,69417
62022,46382
62023,53750
62024,43592
62025,72877
62027,49400
62028,67938
62030,22143
62031,48900
62032,32279
62033,43482
62034,69696
62035,58481
62036,54231
62037,48393
62040,45737
62044,46313
62045,46917
62046,83281
62047,52214
62048,42902
62049,48026
62050,33000
62051,47150
62052,53457
62053,44722
62054,46786
62056,41370
62058,41184
62059,16016
62060,20692
62061,66875
62062,79841
62063,54074
62067,50677
62069,46641
62074,58750
62075,40799
62076,43125
62077,28125
62078,27250
62079,55833
62080,44883
62081,56429
62082,41891
62083,33929
62084,44698
62085,41023
62086,29890
62087,43281
62088,49073
62089,39821
62090,21149
62091,51538
62092,38214
62093,28266
62094,33750
62095,48790
62097,64196
62098,61750
62201,16611
62203,28308
62204,16751
62205,22054
62206,31110
62207,19212
62208,62201
62214,59444
62215,75625
62216,75781
62217,37596
62218,78958
62219,49792
62220,51992
62221,56924
62223,54537
62225,51461
62226,51267
62230,68961
62231,51644
62232,42033
62233,46380
62234,52289
62236,68551
62237,52205
62238,45104
62239,53750
62240,40018
62241,58750
62242,53869
62243,75286
62244,72222
62245,62969
62246,53050
62248,57679
62249,69653
62250,60208
62253,23947
62254,67009
62255,45694
62257,53488
62258,68985
62260,76271
62261,36250
62262,42723
62263,48458
62264,61535
62265,65563
62266,90690
62268,67159
62269,75903
62271,56000
62272,34839
62273,30547
62274,46516
62275,52296
62277,41023
62278,55852
62280,44097
62281,78516
62282,52778
62284,43355
62285,74231
62286,44974
62288,48262
62289,43750
62292,37188
