core_id,method,age,type1,stype1,type2,phone,email,mail,assigned,no_contact,no_phone,no_email,no_mail,no_personal,no_ask,geo_dist,e_sols,m_sols,p_sols
598628,TOP Gift,0,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,1,0,1,2
598658,TOP Gift,0,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,3,0,1,2
598782,TOP Gift,40,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,1,3,1,2
598895,Staff,33,S     ,N     ,3,1,1,1,1,0,0,0,0,0,0,1,2,2,0
598953,Online Giving,0,I     ,I     ,1,1,1,1,1,0,0,0,0,0,1,2,0,0,1
599117,Staff,0,I     ,I     ,1,1,0,1,0,0,0,0,0,0,0,2,0,0,0
599143,Staff,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,1,1,0
599677,Staff,0,C     ,N     ,4,0,0,1,0,0,0,0,0,0,0,2,0,1,0
599805,Online Giving,30,I     ,N     ,2,1,1,1,1,0,0,0,0,0,0,1,3,0,1
599805,Staff,30,I     ,N     ,2,1,1,1,1,0,0,0,0,0,0,1,3,0,1
599839,TOP Gift,34,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,3,2,0,2
600053,Lockbox,59,I     ,I     ,1,1,1,1,0,0,0,1,0,0,0,1,0,3,2
600105,Staff,30,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,1,1,0,1
600493,TOP Gift,30,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,3,2,3,2
600616,Online Giving,51,S     ,N     ,3,1,1,1,0,0,0,0,0,0,0,1,2,1,0
600802,Online Giving,36,I     ,N     ,3,0,1,1,0,0,0,0,0,0,0,2,3,0,1
600863,Staff,31,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,2,2,0,1
601014,TOP Gift,34,I     ,I     ,1,1,1,1,0,0,0,1,0,0,0,3,1,2,2
601389,Staff,0,C     ,N     ,4,0,0,1,0,0,0,0,0,0,0,2,0,1,0
601610,Online Giving,39,S     ,N     ,2,1,1,1,0,0,0,0,0,0,0,2,3,0,0
601638,Staff,64,S     ,N     ,3,1,1,1,0,0,0,0,0,0,0,2,2,1,0
601647,Online Giving,60,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,3,1,0,1
601680,Online Giving,35,S     ,N     ,2,1,1,1,0,0,0,0,0,0,0,2,2,0,0
601701,Staff,62,S     ,I     ,1,1,1,1,0,0,0,0,0,0,0,1,2,0,0
601771,Staff,0,C     ,N     ,4,0,0,1,1,0,0,0,0,0,0,2,0,1,0
601826,Lockbox,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,1,0,0
602222,Staff,0,I     ,I     ,1,1,0,1,0,0,0,0,0,0,0,2,0,1,1
602373,Online Giving,30,I     ,N     ,3,0,1,1,0,0,0,0,0,0,0,2,1,1,1
602393,TOP Gift,30,I     ,N     ,2,0,1,1,0,0,0,0,0,0,0,1,1,1,2
602514,Online Giving,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
602662,Online Giving,46,I     ,N     ,3,1,1,1,1,0,0,0,0,0,0,1,0,0,0
602723,Lockbox,31,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,1,1,2,1
602742,Staff,35,I     ,N     ,2,1,1,1,1,0,0,0,0,0,0,1,2,0,1
602750,TOP Gift,31,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,2,0,1,2
602997,TOP Gift,38,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,1,1,1,2
603025,TOP Gift,49,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,2,3,1,3
603177,TOP Gift,49,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,1,2,2,2
603209,Online Giving,36,I     ,S     ,1,1,1,1,0,0,0,0,0,0,0,1,2,0,0
603264,Staff,36,I     ,N     ,2,0,1,1,0,0,0,0,0,0,0,1,2,0,0
603320,Online Giving,33,I     ,N     ,2,0,1,1,0,0,0,0,0,0,0,1,2,0,1
603555,Lockbox,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,2,0,0,1
605671,TOP Gift,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,2,1,1,1
607320,Staff,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,2,0,0,0
608190,Staff,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,1,1,0
608251,Staff,0,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,1,0,4,1
608251,Online Giving,0,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,1,0,4,1
608405,Lockbox,54,I     ,I     ,1,1,0,1,0,0,0,0,0,0,0,3,0,3,3
608497,TOP Gift,33,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,1,2,0,1
608646,Staff,0,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,2,0,0,0
608654,Online Giving,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,0,3,1
608690,Online Giving,29,S     ,N     ,3,1,1,1,0,0,0,0,0,0,0,1,2,0,0
608730,Online Giving,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,3,1,0,1
608808,Lockbox,31,I     ,N     ,2,0,1,1,0,0,0,0,0,0,0,1,1,1,2
608832,Staff,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,0,0,1
608915,Online Giving,30,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,2,3,1,3
608932,Online Giving,31,S     ,N     ,2,1,1,1,0,0,0,1,0,0,0,1,2,1,0
610417,Staff,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,0,0,1
610465,Online Giving,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,1,1,2,1
610831,Online Giving,25,I     ,N     ,3,1,1,1,1,0,0,0,0,0,0,2,2,2,2
610948,Online Giving,40,I     ,N     ,3,1,1,1,1,0,0,0,0,0,0,3,1,0,1
610982,Online Giving,39,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,1,1,1,0
611272,Online Giving,30,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,1,1,2,0
611306,TOP Gift,28,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,2,2,0,2
611542,Lockbox,27,I     ,N     ,3,1,0,1,0,0,0,0,0,0,0,2,2,1,1
611555,TOP Gift,26,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,1,2,0,2
611619,Online Giving,26,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,1,1,2,0
611688,Online Giving,26,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,3,4,0,0
611696,Staff,26,I     ,N     ,3,0,1,1,0,0,0,0,0,0,0,2,0,0,1
611824,Staff,29,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,3,3,0,1
611905,Online Giving,27,S     ,N     ,3,1,1,1,0,0,0,0,0,0,0,1,2,0,0
611928,Online Giving,30,S     ,N     ,2,1,1,1,0,0,0,1,0,0,0,1,2,0,0
611973,Staff,26,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,1,2,0,1
612026,Staff,26,I     ,N     ,2,0,1,1,0,0,0,0,0,0,0,2,2,0,1
612032,Staff,26,I     ,N     ,3,0,1,1,0,0,0,0,0,0,0,1,2,0,1
612053,TOP Gift,26,I     ,N     ,2,0,1,1,0,0,0,0,0,0,0,1,2,0,2
612288,Online Giving,64,S     ,N     ,2,0,1,1,0,0,0,0,0,0,0,2,2,0,0
612290,Online Giving,61,S     ,N     ,3,1,1,1,0,0,0,0,0,0,0,2,2,1,0
612297,Online Giving,34,S     ,N     ,3,1,1,1,0,0,0,0,0,0,0,2,3,0,0
612400,Staff,0,I     ,N     ,2,0,1,1,0,0,0,0,0,0,0,2,0,0,0
612400,Lockbox,0,I     ,N     ,2,0,1,1,0,0,0,0,0,0,0,2,0,0,0
612681,Staff,68,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,0,0,0
612760,Online Giving,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1
612864,Online Giving,51,S     ,N     ,3,1,1,1,0,0,0,0,0,0,0,2,2,0,0
613438,TOP Gift,31,I     ,N     ,2,0,0,1,0,0,0,0,0,0,0,1,2,0,2
613468,Staff,56,S     ,N     ,3,1,1,1,0,0,0,0,0,0,0,2,2,0,0
613480,Staff,0,O     ,N     ,4,0,0,1,0,0,0,0,0,0,0,2,0,1,0
613524,TOP Gift,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,3,1,2,2
613586,TOP Gift,28,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,2,1,1,2
613636,Lockbox,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,1,1,1
613689,Online Giving,62,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,3,1,1,1
613724,Lockbox,29,I     ,N     ,3,0,1,1,0,0,0,0,0,0,0,3,3,2,0
613785,Online Giving,28,I     ,N     ,3,1,1,1,1,0,1,0,0,0,0,1,1,2,1
613827,Staff,0,I     ,I     ,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0
613828,Staff,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,1,1,1
613990,Lockbox,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,2,1,2
614094,Staff,0,I     ,I     ,1,1,0,1,1,0,0,0,0,0,0,3,0,0,1
614095,Staff,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,1,0,0
614268,Staff,0,CA    ,N     ,4,0,0,1,0,0,0,0,0,0,0,2,0,0,0
614996,Staff,29,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,1,3,1,1
615041,Lockbox,29,I     ,I     ,1,1,1,1,0,0,0,1,0,0,0,1,0,4,2
615046,TOP Gift,33,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,3,2,1,2
615080,Online Giving,29,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,2,4,1,1
615124,Lockbox,52,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,1,1,1,1
615327,Online Giving,56,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,1,2,0,1
615366,TOP Gift,56,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,1,1,1,2
615404,Online Giving,28,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,1,2,0,1
615406,TOP Gift,28,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,3,4,1,2
615487,Online Giving,37,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,1,2,0,0
615604,Online Giving,29,I     ,N     ,2,0,1,1,1,0,0,0,0,0,0,1,3,1,2
615666,TOP Gift,29,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,3,2,0,2
615763,Staff,30,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1
616226,Staff,29,I     ,N     ,3,0,1,1,0,0,0,0,0,0,0,1,1,1,1
616281,Staff,64,S     ,I     ,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1
616367,TOP Gift,32,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,3,2,0,2
616612,Online Giving,61,S     ,I     ,1,1,1,1,0,0,0,1,0,0,0,2,0,0,1
616667,Lockbox,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,2,1,1,1
616827,Lockbox,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,1,0,2,2
616827,TOP Gift,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,1,0,2,2
616989,Online Giving,29,I     ,N     ,2,1,1,1,0,0,0,1,0,0,0,2,0,3,2
617256,Online Giving,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,3,0,2,0
617522,Staff,38,I     ,S     ,1,1,1,1,0,0,0,0,0,0,0,1,2,0,0
617891,Staff,0,C     ,N     ,4,0,0,1,0,0,0,0,0,0,0,2,0,0,0
618029,Staff,51,S     ,N     ,3,0,1,1,0,0,0,0,0,0,0,3,2,0,0
618160,TOP Gift,42,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,1,1,1,2
618199,Online Giving,51,S     ,N     ,2,1,1,1,0,0,0,0,0,0,0,1,2,2,0
618224,Staff,62,S     ,N     ,3,1,1,1,0,0,0,0,0,0,0,2,2,0,0
618300,Online Giving,58,S     ,I     ,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
618303,Online Giving,31,I     ,N     ,2,0,1,1,0,0,0,0,0,0,0,3,0,0,0
618311,Staff,43,S     ,N     ,2,1,1,1,0,0,0,1,0,0,0,2,0,0,0
618324,Staff,49,S     ,N     ,2,1,1,1,1,0,0,0,0,0,0,2,2,0,0
618378,Staff,0,C     ,N     ,4,0,0,1,0,0,0,0,0,0,0,2,0,1,0
618701,Online Giving,29,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,3,1,1,2
618759,TOP Gift,29,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,2,5,0,2
619038,Online Giving,33,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1
619209,TOP Gift,27,I     ,N     ,3,1,1,1,0,0,0,1,0,0,0,2,1,1,2
619218,Staff,28,I     ,N     ,2,1,1,1,1,0,0,0,0,0,0,1,2,0,0
619290,TOP Gift,38,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,1,2,0,2
619566,Lockbox,0,F     ,N     ,5,0,0,1,0,0,0,0,0,0,0,2,0,1,0
619622,Lockbox,0,I     ,N     ,3,1,0,1,0,0,0,0,0,0,0,2,0,1,0
619667,Online Giving,35,S     ,I     ,1,1,1,1,0,0,0,0,0,0,0,1,2,0,1
619680,Staff,0,cf    ,N     ,4,0,0,1,1,0,0,0,0,0,0,3,0,1,0
620218,Lockbox,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,1,0,2,1
620553,Online Giving,28,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,3,1,0,1
620597,Lockbox,29,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,2,2,0,2
620598,Online Giving,0,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1
620613,TOP Gift,29,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,1,1,1,2
622490,Lockbox,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,2,1,1,1
622772,Online Giving,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,2,0,0,0
623150,Lockbox,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,2,0,1,1
623150,Online Giving,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,2,0,1,1
623909,TOP Gift,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,2,0,0,1
623935,TOP Gift,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,0,1,2
624264,Lockbox,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,0,0,1
624373,Online Giving,0,I     ,S     ,1,1,1,1,0,0,0,0,0,0,0,1,2,1,0
624782,Online Giving,0,I     ,N     ,3,1,0,1,0,0,0,0,0,0,0,3,0,1,1
625177,Online Giving,48,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,1,0,3,1
625177,Staff,48,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,1,0,3,1
625269,Lockbox,0,F     ,N     ,5,0,0,1,0,0,0,0,0,0,0,3,0,1,0
625282,Lockbox,0,C     ,N     ,4,0,0,1,0,0,0,0,0,0,0,2,0,2,0
625309,Staff,93,I     ,N     ,2,1,1,1,1,0,0,1,0,0,0,3,1,0,1
625388,Online Giving,0,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0
625389,Online Giving,0,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,2,0,0,1
625410,Lockbox,0,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,2,0,1,1
625517,Staff,0,cf    ,N     ,4,0,1,1,0,0,0,0,0,0,0,3,1,1,0
625662,TOP Gift,29,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,2,2,0,2
625682,Online Giving,28,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,1,1,1,1
625697,TOP Gift,27,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,3,1,1,2
625704,Online Giving,28,I     ,N     ,3,0,1,1,0,0,0,0,0,0,0,1,2,0,1
625728,Staff,27,S     ,N     ,3,1,1,1,0,0,0,0,0,0,0,1,3,0,0
625750,Online Giving,27,I     ,S     ,1,1,1,1,0,0,0,1,0,0,0,1,2,0,0
625897,TOP Gift,25,I     ,N     ,3,0,1,1,0,0,0,0,0,0,0,2,2,0,2
626062,Staff,25,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,1,1,3,0
626335,Online Giving,26,I     ,N     ,2,0,1,1,0,0,0,0,0,0,0,1,5,1,1
626337,Staff,26,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,2,1,1,1
626362,Online Giving,0,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,2,0,0,1
626378,Online Giving,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,0,0,1
626378,Staff,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,0,0,1
626378,Lockbox,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,0,0,1
626453,Online Giving,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,3,0,1,1
626467,Online Giving,29,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,1,3,2,0
626481,Online Giving,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,1,2,1
626538,Staff,0,I     ,S     ,1,1,1,1,0,0,0,0,0,0,0,2,2,0,0
626579,Online Giving,68,I     ,rs    ,1,1,1,1,0,0,0,0,0,0,0,2,0,3,1
626590,Lockbox,0,I     ,I     ,1,1,0,1,0,0,0,0,0,0,0,2,0,1,1
626669,Staff,0,I     ,S     ,1,1,1,1,0,0,0,0,0,0,0,2,2,0,0
626686,Online Giving,32,S     ,N     ,3,1,1,1,0,0,0,0,0,0,0,2,2,1,0
626731,Lockbox,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,2,0,0,0
626963,Online Giving,32,I     ,N     ,3,0,1,1,0,0,0,0,0,0,0,1,2,0,1
627069,Staff,28,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1
627144,Online Giving,28,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,3,3,0,1
627180,TOP Gift,29,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,2,3,1,2
627479,Online Giving,29,I     ,N     ,2,0,1,1,0,0,0,0,0,0,0,1,2,0,2
627496,Staff,29,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,1,1,2,1
627500,Staff,28,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,1,4,2,1
627500,Online Giving,28,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,1,4,2,1
627534,TOP Gift,29,I     ,N     ,2,1,1,1,0,0,0,1,0,0,0,2,0,1,2
627697,TOP Gift,34,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,1,1,1,2
627842,TOP Gift,35,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,2,2,0,2
627886,Online Giving,31,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,3,1,2,1
627922,Online Giving,0,I     ,S     ,1,1,1,1,0,0,0,0,0,0,0,2,4,0,0
627924,Online Giving,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,3,1,1
629283,Online Giving,29,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,1,4,1,1
629353,Online Giving,29,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,1,3,2,1
629354,TOP Gift,30,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,1,2,0,2
629378,TOP Gift,28,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,1,1,0,1
629476,Lockbox,0,I     ,I     ,1,0,1,1,0,0,0,0,0,0,0,2,1,1,0
629543,TOP Gift,24,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,2,2,1,2
629558,Online Giving,27,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,2,1,1,1
629571,Staff,0,I     ,I     ,1,1,1,1,0,0,1,0,0,0,0,2,0,4,1
629571,Online Giving,0,I     ,I     ,1,1,1,1,0,0,1,0,0,0,0,2,0,4,1
629579,Staff,0,I     ,S     ,1,1,1,1,0,0,0,0,0,0,0,1,2,0,0
629606,Online Giving,28,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,2,1,1,1
629612,Online Giving,29,S     ,N     ,3,0,1,1,0,0,0,0,0,0,0,1,2,0,0
629678,Online Giving,0,I     ,I     ,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0
629687,Online Giving,0,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,1,3,1,2
629728,Staff,0,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0
629748,Online Giving,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,1,0,0
629768,Staff,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,0,1,0
629776,Staff,42,I     ,N     ,2,0,0,1,0,0,0,0,0,0,0,2,0,0,1
629801,Staff,28,S     ,N     ,2,1,1,1,0,0,0,0,0,0,0,1,3,0,0
629867,TOP Gift,28,I     ,I     ,1,1,1,1,0,0,0,1,0,0,0,1,2,1,2
629903,Staff,28,S     ,N     ,3,1,1,1,0,0,0,0,0,0,0,1,2,0,0
629906,Lockbox,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,1,1,1
629930,Lockbox,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,1,1,2,0
629941,Online Giving,28,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,2,3,1,3
629958,Staff,48,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,1,1,1,0
629958,Online Giving,48,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,1,1,1,0
630014,TOP Gift,39,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,1,3,1,2
630023,Staff,0,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,2,1,1,1
630092,Lockbox,0,I     ,I     ,1,1,1,1,0,0,0,1,0,0,0,3,0,2,0
630093,Online Giving,0,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,2,1,1,0
630099,Staff,0,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,2,2,1,2
630099,Online Giving,0,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,2,2,1,2
630118,Staff,0,I     ,N     ,3,1,0,1,0,0,0,0,0,0,0,2,0,2,1
630137,Staff,0,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,2,0,1,1
630145,Online Giving,59,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1
630201,Staff,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,1,0,0
630217,Staff,0,C     ,N     ,4,0,0,1,0,0,0,0,0,0,0,1,0,1,0
630257,Staff,61,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1
630263,Online Giving,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,1,0,1
630276,Staff,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,0,0,0
630405,Staff,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,1,0,1
630549,Staff,52,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,2,0,1,1
630604,Staff,0,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,2,1,1,2
630828,Staff,27,I     ,N     ,2,0,1,1,0,0,0,0,0,0,0,3,2,0,0
630898,TOP Gift,59,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,1,1,1,2
630982,TOP Gift,41,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,1,2,0,2
630984,Online Giving,36,I     ,N     ,3,1,1,1,0,0,1,0,0,0,0,1,2,0,0
631006,Online Giving,29,I     ,I     ,1,0,1,1,1,0,0,0,0,0,0,3,2,3,1
631023,TOP Gift,30,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,3,2,0,2
631133,Staff,36,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,1,2,0,1
631229,Online Giving,28,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,1,1,1,0
631268,TOP Gift,27,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,1,1,2,2
631318,Staff,30,I     ,N     ,3,1,1,1,0,0,1,0,0,0,0,2,2,0,0
631321,Online Giving,29,I     ,N     ,2,1,1,1,1,0,0,0,0,0,0,3,3,1,1
631372,Lockbox,28,I     ,N     ,3,0,1,1,0,0,0,0,0,0,0,1,3,2,2
631384,Online Giving,28,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,1,4,2,2
631512,Staff,28,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0
631554,Online Giving,27,I     ,N     ,3,1,1,1,0,0,0,1,0,0,0,2,0,4,1
631590,Online Giving,27,I     ,N     ,3,1,1,1,1,0,0,0,0,0,0,2,3,0,0
631605,TOP Gift,28,I     ,N     ,2,1,1,1,0,0,0,1,0,0,0,1,0,2,2
631684,TOP Gift,28,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,1,3,3,2
631722,Online Giving,27,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,1,1,1,0
631779,TOP Gift,28,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,3,2,3,2
631818,Staff,28,I     ,N     ,3,0,1,1,1,0,0,0,0,0,0,3,1,0,1
631922,Online Giving,56,S     ,N     ,3,0,1,1,0,0,0,0,0,0,0,1,2,1,0
632168,Online Giving,31,I     ,N     ,2,1,1,1,0,0,0,1,0,0,0,3,1,0,1
632271,Staff,0,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,1,2,1,1
632317,TOP Gift,28,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,3,2,2,2
632492,Staff,0,C     ,N     ,4,0,0,1,0,0,0,0,0,0,0,2,0,0,0
632495,Staff,0,F     ,N     ,5,0,0,1,1,0,0,0,0,0,1,2,0,0,0
632933,TOP Gift,0,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,2,0,1,1
633144,Online Giving,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,2,0,0,0
633262,Online Giving,0,I     ,N     ,6,1,1,1,0,0,0,0,0,0,0,2,0,1,0
633286,Staff,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,2,0,0,0
633658,Online Giving,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,2,0,0,0
633778,TOP Gift,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,2,0,1,1
634099,Online Giving,28,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1
634830,Online Giving,0,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,1,0,1,1
634960,Online Giving,0,I     ,N     ,2,1,1,1,0,0,0,1,0,0,0,2,0,0,0
635184,TOP Gift,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,2,0,1,1
635411,Online Giving,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,2,0,1,1
635441,Lockbox,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,2,0,2,1
635603,Lockbox,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,2,0,1,1
636305,TOP Gift,0,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,2,1,1,1
636846,Staff,27,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,3,4,0,1
